segment,cell,copiesX,copiesY
14,312,1,3
0,313,3,2
1,313,2,3
2,313,1,1
3,313,2,3
4,313,1,1
5,313,1,1
6,313,2,3
7,313,3,3
8,313,1,1
9,313,1,1
10,313,1,1
11,313,2,1
12,313,1,1
13,313,3,1
14,313,1,3
0,314,3,2
1,314,2,3
2,314,1,1
3,314,2,3
4,314,3,0
5,314,1,1
6,314,1,3
7,314,3,1
8,314,1,1
9,314,1,1
10,314,3,3
11,314,2,1
12,314,1,1
13,314,3,1
14,314,1,3
0,315,1,0
1,315,2,3
2,315,1,1
3,315,3,1
4,315,1,1
5,315,2,1
6,315,1,1
7,315,1,1
8,315,1,2
9,315,1,1
10,315,1,1
11,315,2,1
12,315,1,1
13,315,3,1
14,315,1,3
0,316,3,2
1,316,2,3
2,316,1,1
3,316,2,3
4,316,1,1
5,316,1,1
6,316,1,1
7,316,1,1
8,316,1,1
9,316,2,1
10,316,1,1
11,316,1,1
12,316,1,1
13,316,3,2
14,316,1,3
0,317,3,2
1,317,2,3
2,317,1,1
3,317,2,3
4,317,1,1
5,317,1,1
6,317,2,3
7,317,3,3
8,317,1,1
9,317,1,1
10,317,1,1
11,317,2,1
12,317,1,1
13,317,3,1
14,317,1,3
0,318,3,2
1,318,2,3
2,318,1,1
3,318,2,3
4,318,1,1
5,318,1,1
6,318,1,1
7,318,1,1
8,318,1,1
9,318,2,1
10,318,1,1
11,318,1,1
12,318,1,1
13,318,3,2
14,318,1,3
0,319,2,0
1,319,3,3
2,319,1,1
3,319,2,1
4,319,1,1
5,319,2,1
6,319,1,1
7,319,1,1
8,319,1,2
9,319,1,1
10,319,1,1
11,319,2,1
12,319,1,1
13,319,3,1
14,319,1,3
0,320,1,1
1,320,1,1
2,320,1,1
3,320,1,1
4,320,1,1
5,320,1,1
6,320,1,1
7,320,1,1
8,320,1,1
9,320,1,1
10,320,1,1
11,320,1,1
12,320,1,1
13,320,1,1
14,320,1,1
0,321,3,2
1,321,2,3
2,321,1,1
3,321,2,3
4,321,1,1
5,321,1,1
6,321,2,3
7,321,3,3
8,321,1,1
9,321,1,1
10,321,1,1
11,321,2,1
12,321,1,1
13,321,3,1
14,321,1,3
0,322,1,0
1,322,2,3
2,322,1,1
3,322,3,1
4,322,1,1
5,322,2,1
6,322,1,1
7,322,1,1
8,322,1,2
9,322,1,1
10,322,1,1
11,322,2,1
12,322,1,1
13,322,3,1
14,322,1,3
0,323,3,2
1,323,2,3
2,323,1,1
3,323,2,3
4,323,3,0
5,323,1,1
6,323,1,3
7,323,3,1
8,323,1,1
9,323,1,1
10,323,3,3
11,323,2,1
12,323,1,1
13,323,3,1
14,323,1,3
0,324,1,0
1,324,2,3
2,324,1,1
3,324,3,1
4,324,1,1
5,324,2,1
6,324,1,1
7,324,1,1
8,324,1,2
9,324,1,1
10,324,1,1
11,324,2,1
12,324,1,1
13,324,3,1
14,324,1,3
0,325,3,2
1,325,2,3
2,325,1,1
3,325,2,3
4,325,1,1
5,325,1,1
6,325,2,3
7,325,3,3
8,325,1,1
9,325,1,1
10,325,1,1
11,325,2,1
12,325,1,1
13,325,3,1
14,325,1,3
0,326,1,0
1,326,2,3
2,326,1,1
3,326,3,1
4,326,1,1
5,326,2,1
6,326,1,1
7,326,1,1
8,326,1,2
9,326,1,1
10,326,1,1
11,326,2,1
12,326,1,1
13,326,3,1
14,326,1,3
0,327,3,2
1,327,2,3
2,327,1,1
3,327,2,3
4,327,1,1
5,327,1,1
6,327,2,3
7,327,3,3
8,327,1,1
9,327,1,1
10,327,1,1
11,327,2,1
12,327,1,1
13,327,3,1
14,327,1,3
0,328,2,0
1,328,3,3
2,328,1,1
3,328,2,1
4,328,1,1
5,328,2,1
6,328,1,1
7,328,1,1
8,328,1,2
9,328,1,1
10,328,1,1
11,328,2,1
12,328,1,1
13,328,3,1
14,328,1,3
0,329,3,2
1,329,2,3
2,329,1,1
3,329,2,3
4,329,1,1
5,329,1,1
6,329,2,3
7,329,3,3
8,329,1,1
9,329,1,1
10,329,1,1
11,329,2,1
12,329,1,1
13,329,3,1
14,329,1,3
0,330,2,0
1,330,2,0
2,330,1,1
3,330,2,1
4,330,1,1
5,330,2,1
6,330,1,1
7,330,1,1
8,330,1,2
9,330,1,1
10,330,1,1
11,330,2,1
12,330,1,1
13,330,3,1
14,330,1,3
0,331,1,0
1,331,2,3
2,331,1,1
3,331,3,1
4,331,1,1
5,331,2,1
6,331,1,1
7,331,1,1
8,331,1,2
9,331,1,1
10,331,1,1
11,331,2,1
12,331,1,1
13,331,3,1
14,331,1,3
0,332,3,2
1,332,2,3
2,332,1,1
3,332,2,3
4,332,1,1
5,332,1,1
6,332,2,3
7,332,3,3
8,332,1,1
9,332,1,1
10,332,1,1
11,332,2,1
12,332,1,1
13,332,3,1
14,332,1,3
0,333,2,0
1,333,2,0
2,333,1,1
3,333,2,1
4,333,1,1
5,333,2,1
6,333,1,1
7,333,1,1
8,333,1,2
9,333,1,1
10,333,1,1
11,333,2,1
12,333,1,1
13,333,3,1
14,333,1,3
0,334,2,0
1,334,2,0
2,334,1,1
3,334,2,1
4,334,1,1
5,334,2,1
6,334,1,1
7,334,1,1
8,334,1,2
9,334,1,1
10,334,1,1
11,334,2,1
12,334,1,1
13,334,3,1
14,334,1,3
0,335,1,1
1,335,1,1
2,335,1,1
3,335,1,1
4,335,1,1
5,335,1,1
6,335,1,1
7,335,1,1
8,335,1,1
9,335,1,1
10,335,1,1
11,335,1,1
12,335,1,1
13,335,1,1
14,335,1,1
0,336,2,0
1,336,3,3
2,336,1,1
3,336,2,1
4,336,1,1
5,336,2,1
6,336,1,1
7,336,1,1
8,336,1,2
9,336,1,1
10,336,1,1
11,336,2,1
12,336,1,1
13,336,3,1
14,336,1,3
0,337,3,2
1,337,2,3
2,337,1,1
3,337,2,3
4,337,1,1
5,337,1,1
6,337,1,1
7,337,1,1
8,337,1,1
9,337,2,1
10,337,1,1
11,337,1,1
12,337,1,1
13,337,3,2
14,337,1,3
0,338,2,0
1,338,2,0
2,338,1,1
3,338,2,1
4,338,1,1
5,338,2,1
6,338,1,1
7,338,1,1
8,338,1,2
9,338,1,1
10,338,1,1
11,338,2,1
12,338,1,1
13,338,3,1
14,338,1,3
0,339,1,0
1,339,2,3
2,339,1,1
3,339,3,1
4,339,1,1
5,339,2,1
6,339,1,1
7,339,1,1
8,339,1,2
9,339,1,1
10,339,1,1
11,339,2,1
12,339,1,1
13,339,3,1
14,339,1,3
0,340,2,0
1,340,3,3
2,340,1,1
3,340,2,1
4,340,1,1
5,340,2,1
6,340,1,1
7,340,1,1
8,340,1,2
9,340,1,1
10,340,1,1
11,340,2,1
12,340,1,1
13,340,3,1
14,340,1,3
0,341,1,0
1,341,2,3
2,341,1,1
3,341,3,1
4,341,1,1
5,341,2,1
6,341,1,1
7,341,1,1
8,341,1,2
9,341,1,1
10,341,1,1
11,341,2,1
12,341,1,1
13,341,3,1
14,341,1,3
0,342,2,0
1,342,3,3
2,342,1,1
3,342,2,1
4,342,1,1
5,342,2,1
6,342,1,1
7,342,1,1
8,342,1,2
9,342,1,1
10,342,1,1
11,342,2,1
12,342,1,1
13,342,3,1
14,342,1,3
0,343,1,1
1,343,1,1
2,343,1,1
3,343,1,1
4,343,1,1
5,343,1,1
6,343,1,1
7,343,1,1
8,343,1,1
9,343,1,1
10,343,1,1
11,343,1,1
12,343,1,1
13,343,1,1
14,343,1,1
0,344,3,2
1,344,2,3
2,344,1,1
3,344,2,3
4,344,1,1
5,344,1,1
6,344,1,1
7,344,1,1
8,344,1,1
9,344,2,1
10,344,1,1
11,344,1,1
12,344,1,1
13,344,3,2
14,344,1,3
0,345,3,2
1,345,2,3
2,345,1,1
3,345,2,3
4,345,3,0
5,345,1,1
6,345,1,3
7,345,3,1
8,345,1,1
9,345,1,1
10,345,3,3
11,345,2,1
12,345,1,1
13,345,3,1
14,345,1,3
0,346,3,2
1,346,2,3
2,346,1,1
3,346,2,3
4,346,1,1
5,346,1,1
6,346,1,1
7,346,1,1
8,346,1,1
9,346,2,1
10,346,1,1
11,346,1,1
12,346,1,1
13,346,3,2
14,346,1,3
0,347,3,2
1,347,2,3
2,347,1,1
3,347,2,3
4,347,3,0
5,347,1,1
6,347,1,3
7,347,3,1
8,347,1,1
9,347,1,1
10,347,3,3
11,347,2,1
12,347,1,1
13,347,3,1
14,347,1,3
0,348,3,2
1,348,2,3
2,348,1,1
3,348,2,3
4,348,1,1
5,348,1,1
6,348,1,1
7,348,1,1
8,348,1,1
9,348,1,1
10,348,1,1
11,348,2,1
12,348,1,1
13,348,3,1
14,348,1,3
0,349,3,2
1,349,2,3
2,349,1,1
3,349,2,3
4,349,1,1
5,349,1,1
6,349,1,1
7,349,1,1
8,349,1,1
9,349,2,1
10,349,1,1
11,349,1,1
12,349,1,1
13,349,3,2
14,349,1,3
0,350,3,2
1,350,2,3
2,350,1,1
3,350,2,3
4,350,3,0
5,350,1,1
6,350,1,3
7,350,3,1
8,350,1,1
9,350,1,1
10,350,3,3
11,350,2,1
12,350,1,1
13,350,3,1
14,350,1,3
0,351,3,2
1,351,2,3
2,351,1,1
3,351,2,3
4,351,3,0
5,351,1,1
6,351,1,3
7,351,3,1
8,351,1,1
9,351,1,1
10,351,3,3
11,351,2,1
12,351,1,1
13,351,3,1
14,351,1,3
0,352,3,2
1,352,2,3
2,352,1,1
3,352,2,3
4,352,1,1
5,352,1,1
6,352,2,3
7,352,3,3
8,352,1,1
9,352,1,1
10,352,1,1
11,352,2,1
12,352,1,1
13,352,3,1
14,352,1,3
0,353,1,1
1,353,1,1
2,353,1,1
3,353,1,1
4,353,1,1
5,353,1,1
6,353,1,1
7,353,1,1
8,353,1,1
9,353,1,1
10,353,1,1
11,353,1,1
12,353,1,1
13,353,1,1
14,353,1,1
0,354,3,2
1,354,2,3
2,354,1,1
3,354,2,3
4,354,1,1
5,354,1,1
6,354,1,1
7,354,1,1
8,354,1,1
9,354,1,1
10,354,1,1
11,354,2,1
12,354,1,1
13,354,3,1
14,354,1,3
0,355,1,1
1,355,1,1
2,355,1,1
3,355,1,1
4,355,1,1
5,355,1,1
6,355,1,1
7,355,1,1
8,355,1,1
9,355,1,1
10,355,1,1
11,355,1,1
12,355,1,1
13,355,1,1
14,355,1,1
0,356,3,2
1,356,2,3
2,356,1,1
3,356,2,3
4,356,1,1
5,356,1,1
6,356,2,3
7,356,3,3
8,356,1,1
9,356,1,1
10,356,1,1
11,356,2,1
12,356,1,1
13,356,3,1
14,356,1,3
0,357,2,0
1,357,3,3
2,357,1,1
3,357,2,1
4,357,1,1
5,357,2,1
6,357,1,1
7,357,1,1
8,357,1,2
9,357,1,1
10,357,1,1
11,357,2,1
12,357,1,1
13,357,3,1
14,357,1,3
0,358,2,0
1,358,3,3
2,358,1,1
3,358,2,1
4,358,1,1
5,358,2,1
6,358,1,1
7,358,1,1
8,358,1,2
9,358,1,1
10,358,1,1
11,358,2,1
12,358,1,1
13,358,3,1
14,358,1,3
0,359,1,0
1,359,2,3
2,359,1,1
3,359,3,1
4,359,1,1
5,359,2,1
6,359,1,1
7,359,1,1
8,359,1,2
9,359,1,1
10,359,1,1
11,359,2,1
12,359,1,1
13,359,3,1
14,359,1,3
0,360,2,0
1,360,3,3
2,360,1,1
3,360,2,1
4,360,1,1
5,360,2,1
6,360,1,1
7,360,1,1
8,360,1,2
9,360,1,1
10,360,1,1
11,360,2,1
12,360,1,1
13,360,3,1
14,360,1,3
0,361,3,2
1,361,2,3
2,361,1,1
3,361,2,3
4,361,1,1
5,361,1,1
6,361,1,1
7,361,1,1
8,361,1,1
9,361,2,1
10,361,1,1
11,361,1,1
12,361,1,1
13,361,3,2
14,361,1,3
0,362,3,2
1,362,2,3
2,362,1,1
3,362,2,3
4,362,1,1
5,362,1,1
6,362,2,3
7,362,3,3
8,362,1,1
9,362,1,1
10,362,1,1
11,362,2,1
12,362,1,1
13,362,3,1
14,362,1,3
0,363,3,2
1,363,2,3
2,363,1,1
3,363,2,3
4,363,1,1
5,363,1,1
6,363,1,1
7,363,1,1
8,363,1,1
9,363,1,1
10,363,1,1
11,363,2,1
12,363,1,1
13,363,3,1
14,363,1,3
0,364,3,2
1,364,2,3
2,364,1,1
3,364,2,3
4,364,1,1
5,364,1,1
6,364,2,3
7,364,3,3
8,364,1,1
9,364,1,1
10,364,1,1
11,364,2,1
12,364,1,1
13,364,3,1
14,364,1,3
0,365,3,2
1,365,2,3
2,365,1,1
3,365,2,3
4,365,1,1
5,365,1,1
6,365,1,1
7,365,1,1
8,365,1,1
9,365,1,1
10,365,1,1
11,365,2,1
12,365,1,1
13,365,3,1
14,365,1,3
0,366,2,0
1,366,3,3
2,366,1,1
3,366,2,1
4,366,1,1
5,366,2,1
6,366,1,1
7,366,1,1
8,366,1,2
9,366,1,1
10,366,1,1
11,366,2,1
12,366,1,1
13,366,3,1
14,366,1,3
0,367,3,2
1,367,2,3
2,367,1,1
3,367,2,3
4,367,1,1
5,367,1,1
6,367,1,1
7,367,1,1
8,367,1,1
9,367,1,1
10,367,1,1
11,367,2,1
12,367,1,1
13,367,3,1
14,367,1,3
0,368,2,0
1,368,3,3
2,368,1,1
3,368,2,1
4,368,1,1
5,368,2,1
6,368,1,1
7,368,1,1
8,368,1,2
9,368,1,1
10,368,1,1
11,368,2,1
12,368,1,1
13,368,3,1
14,368,1,3
0,369,3,2
1,369,2,3
2,369,1,1
3,369,2,3
4,369,1,1
5,369,1,1
6,369,1,1
7,369,1,1
8,369,1,1
9,369,2,1
10,369,1,1
11,369,1,1
12,369,1,1
13,369,3,2
14,369,1,3
0,370,3,2
1,370,2,3
2,370,1,1
3,370,2,3
4,370,1,1
5,370,1,1
6,370,1,1
7,370,1,1
8,370,1,1
9,370,2,1
10,370,1,1
11,370,1,1
12,370,1,1
13,370,3,2
14,370,1,3
0,371,3,2
1,371,2,3
2,371,1,1
3,371,2,3
4,371,1,1
5,371,1,1
6,371,1,1
7,371,1,1
8,371,1,1
9,371,2,1
10,371,1,1
11,371,1,1
12,371,1,1
13,371,3,2
14,371,1,3
0,372,1,0
1,372,2,3
2,372,1,1
3,372,3,1
4,372,1,1
5,372,2,1
6,372,1,1
7,372,1,1
8,372,1,2
9,372,1,1
10,372,1,1
11,372,2,1
12,372,1,1
13,372,3,1
14,372,1,3
0,373,1,0
1,373,2,3
2,373,1,1
3,373,3,1
4,373,1,1
5,373,2,1
6,373,1,1
7,373,1,1
8,373,1,2
9,373,1,1
10,373,1,1
11,373,2,1
12,373,1,1
13,373,3,1
14,373,1,3
0,374,1,1
1,374,1,1
2,374,1,1
3,374,1,1
4,374,1,1
5,374,1,1
6,374,1,1
7,374,1,1
8,374,1,1
9,374,1,1
10,374,1,1
11,374,1,1
12,374,1,1
13,374,1,1
14,374,1,1
0,375,3,2
1,375,2,3
2,375,1,1
3,375,2,3
4,375,1,1
5,375,1,1
6,375,1,1
7,375,1,1
8,375,1,1
9,375,2,1
10,375,1,1
11,375,1,1
12,375,1,1
13,375,3,2
14,375,1,3
0,376,1,0
1,376,2,3
2,376,1,1
3,376,3,1
4,376,1,1
5,376,2,1
6,376,1,1
7,376,1,1
8,376,1,2
9,376,1,1
10,376,1,1
11,376,2,1
12,376,1,1
13,376,3,1
14,376,1,3
0,377,1,0
1,377,2,3
2,377,1,1
3,377,3,1
4,377,1,1
5,377,2,1
6,377,1,1
7,377,1,1
8,377,1,2
9,377,1,1
10,377,1,1
11,377,2,1
12,377,1,1
13,377,3,1
14,377,1,3
0,378,1,1
1,378,1,1
2,378,1,1
3,378,1,1
4,378,1,1
5,378,1,1
6,378,1,1
7,378,1,1
8,378,1,1
9,378,1,1
10,378,1,1
11,378,1,1
12,378,1,1
13,378,1,1
14,378,1,1
0,379,1,1
1,379,1,1
2,379,1,1
3,379,1,1
4,379,1,1
5,379,1,1
6,379,1,1
7,379,1,1
8,379,1,1
9,379,1,1
10,379,1,1
11,379,1,1
12,379,1,1
13,379,1,1
14,379,1,1
0,380,3,2
1,380,2,3
2,380,1,1
3,380,2,3
4,380,3,0
5,380,1,1
6,380,1,3
7,380,3,1
8,380,1,1
9,380,1,1
10,380,3,3
11,380,2,1
12,380,1,1
13,380,3,1
14,380,1,3
0,381,3,2
1,381,2,3
2,381,1,1
3,381,2,3
4,381,3,0
5,381,1,1
6,381,1,3
7,381,3,1
8,381,1,1
9,381,1,1
10,381,3,3
11,381,2,1
12,381,1,1
13,381,3,1
14,381,1,3
0,382,3,2
1,382,2,3
2,382,1,1
3,382,2,3
4,382,1,1
5,382,1,1
6,382,2,3
7,382,3,3
8,382,1,1
9,382,1,1
10,382,1,1
11,382,2,1
12,382,1,1
13,382,3,1
14,382,1,3
0,383,2,0
1,383,3,3
2,383,1,1
3,383,2,1
4,383,1,1
5,383,2,1
6,383,1,1
7,383,1,1
8,383,1,2
9,383,1,1
10,383,1,1
11,383,2,1
12,383,1,1
13,383,3,1
14,383,1,3
0,384,2,0
1,384,2,0
2,384,1,1
3,384,2,1
4,384,1,1
5,384,2,1
6,384,1,1
7,384,1,1
8,384,1,2
9,384,1,1
10,384,1,1
11,384,2,1
12,384,1,1
13,384,3,1
14,384,1,3
0,385,1,0
1,385,2,3
2,385,1,1
3,385,3,1
4,385,1,1
5,385,2,1
6,385,1,1
7,385,1,1
8,385,1,2
9,385,1,1
10,385,1,1
11,385,2,1
12,385,1,1
13,385,3,1
14,385,1,3
0,386,2,0
1,386,2,0
2,386,1,1
3,386,2,1
4,386,1,1
5,386,2,1
6,386,1,1
7,386,1,1
8,386,1,2
9,386,1,1
10,386,1,1
11,386,2,1
12,386,1,1
13,386,3,1
14,386,1,3
0,387,1,1
1,387,1,1
2,387,1,1
3,387,1,1
4,387,1,1
5,387,1,1
6,387,1,1
7,387,1,1
8,387,1,1
9,387,1,1
10,387,1,1
11,387,1,1
12,387,1,1
13,387,1,1
14,387,1,1
0,388,2,0
1,388,2,0
2,388,1,1
3,388,2,1
4,388,1,1
5,388,2,1
6,388,1,1
7,388,1,1
8,388,1,2
9,388,1,1
10,388,1,1
11,388,2,1
12,388,1,1
13,388,3,1
14,388,1,3
0,389,3,2
1,389,2,3
2,389,1,1
3,389,2,3
4,389,1,1
5,389,1,1
6,389,1,1
7,389,1,1
8,389,1,1
9,389,2,1
10,389,1,1
11,389,1,1
12,389,1,1
13,389,3,2
14,389,1,3
0,390,2,0
1,390,3,3
2,390,1,1
3,390,2,1
4,390,1,1
5,390,2,1
6,390,1,1
7,390,1,1
8,390,1,2
9,390,1,1
10,390,1,1
11,390,2,1
12,390,1,1
13,390,3,1
14,390,1,3
0,391,2,0
1,391,3,3
2,391,1,1
3,391,2,1
4,391,1,1
5,391,2,1
6,391,1,1
7,391,1,1
8,391,1,2
9,391,1,1
10,391,1,1
11,391,2,1
12,391,1,1
13,391,3,1
14,391,1,3
0,392,1,1
1,392,1,1
2,392,1,1
3,392,1,1
4,392,1,1
5,392,1,1
6,392,1,1
7,392,1,1
8,392,1,1
9,392,1,1
10,392,1,1
11,392,1,1
12,392,1,1
13,392,1,1
14,392,1,1
0,393,3,2
1,393,2,3
2,393,1,1
3,393,2,3
4,393,3,0
5,393,1,1
6,393,1,3
7,393,3,1
8,393,1,1
9,393,1,1
10,393,3,3
11,393,2,1
12,393,1,1
13,393,3,1
14,393,1,3
0,394,1,0
1,394,2,3
2,394,1,1
3,394,3,1
4,394,1,1
5,394,2,1
6,394,1,1
7,394,1,1
8,394,1,2
9,394,1,1
10,394,1,1
11,394,2,1
12,394,1,1
13,394,3,1
14,394,1,3
0,395,3,2
1,395,2,3
2,395,1,1
3,395,2,3
4,395,1,1
5,395,1,1
6,395,1,1
7,395,1,1
8,395,1,1
9,395,1,1
10,395,1,1
11,395,2,1
12,395,1,1
13,395,3,1
14,395,1,3
0,396,1,1
1,396,1,1
2,396,1,1
3,396,1,1
4,396,1,1
5,396,1,1
6,396,1,1
7,396,1,1
8,396,1,1
9,396,1,1
10,396,1,1
11,396,1,1
12,396,1,1
13,396,1,1
14,396,1,1
0,397,3,2
1,397,2,3
2,397,1,1
3,397,2,3
4,397,1,1
5,397,1,1
6,397,1,1
7,397,1,1
8,397,1,1
9,397,2,1
10,397,1,1
11,397,1,1
12,397,1,1
13,397,3,2
14,397,1,3
0,398,2,0
1,398,3,3
2,398,1,1
3,398,2,1
4,398,1,1
5,398,2,1
6,398,1,1
7,398,1,1
8,398,1,2
9,398,1,1
10,398,1,1
11,398,2,1
12,398,1,1
13,398,3,1
14,398,1,3
0,399,3,2
1,399,2,3
2,399,1,1
3,399,2,3
4,399,1,1
5,399,1,1
6,399,2,3
7,399,3,3
8,399,1,1
9,399,1,1
10,399,1,1
11,399,2,1
12,399,1,1
13,399,3,1
14,399,1,3
0,400,1,0
1,400,2,3
2,400,1,1
3,400,3,1
4,400,1,1
5,400,2,1
6,400,1,1
7,400,1,1
8,400,1,2
9,400,1,1
10,400,1,1
11,400,2,1
12,400,1,1
13,400,3,1
14,400,1,3
0,401,1,0
1,401,2,3
2,401,1,1
3,401,3,1
4,401,1,1
5,401,2,1
6,401,1,1
7,401,1,1
8,401,1,2
9,401,1,1
10,401,1,1
11,401,2,1
12,401,1,1
13,401,3,1
14,401,1,3
0,402,3,2
1,402,2,3
2,402,1,1
3,402,2,3
4,402,1,1
5,402,1,1
6,402,2,3
7,402,3,3
8,402,1,1
9,402,1,1
10,402,1,1
11,402,2,1
12,402,1,1
13,402,3,1
14,402,1,3
0,403,3,2
1,403,2,3
2,403,1,1
3,403,2,3
4,403,1,1
5,403,1,1
6,403,1,1
7,403,1,1
8,403,1,1
9,403,2,1
10,403,1,1
11,403,1,1
12,403,1,1
13,403,3,2
14,403,1,3
0,404,3,2
1,404,2,3
2,404,1,1
3,404,2,3
4,404,1,1
5,404,1,1
6,404,2,3
7,404,3,3
8,404,1,1
9,404,1,1
10,404,1,1
11,404,2,1
12,404,1,1
13,404,3,1
14,404,1,3
0,405,2,0
1,405,2,0
2,405,1,1
3,405,2,1
4,405,1,1
5,405,2,1
6,405,1,1
7,405,1,1
8,405,1,2
9,405,1,1
10,405,1,1
11,405,2,1
12,405,1,1
13,405,3,1
14,405,1,3
0,406,1,1
1,406,1,1
2,406,1,1
3,406,1,1
4,406,1,1
5,406,1,1
6,406,1,1
7,406,1,1
8,406,1,1
9,406,1,1
10,406,1,1
11,406,1,1
12,406,1,1
13,406,1,1
14,406,1,1
0,407,1,0
1,407,2,3
2,407,1,1
3,407,3,1
4,407,1,1
5,407,2,1
6,407,1,1
7,407,1,1
8,407,1,2
9,407,1,1
10,407,1,1
11,407,2,1
12,407,1,1
13,407,3,1
14,407,1,3
0,408,3,2
1,408,2,3
2,408,1,1
3,408,2,3
4,408,1,1
5,408,1,1
6,408,2,3
7,408,3,3
8,408,1,1
9,408,1,1
10,408,1,1
11,408,2,1
12,408,1,1
13,408,3,1
14,408,1,3
0,409,3,2
1,409,2,3
2,409,1,1
3,409,2,3
4,409,1,1
5,409,1,1
6,409,1,1
7,409,1,1
8,409,1,1
9,409,2,1
10,409,1,1
11,409,1,1
12,409,1,1
13,409,3,2
14,409,1,3
0,410,2,0
1,410,3,3
2,410,1,1
3,410,2,1
4,410,1,1
5,410,2,1
6,410,1,1
7,410,1,1
8,410,1,2
9,410,1,1
10,410,1,1
11,410,2,1
12,410,1,1
13,410,3,1
14,410,1,3
0,411,1,0
1,411,2,3
2,411,1,1
3,411,3,1
4,411,1,1
5,411,2,1
6,411,1,1
7,411,1,1
8,411,1,2
9,411,1,1
10,411,1,1
11,411,2,1
12,411,1,1
13,411,3,1
14,411,1,3
0,412,2,0
1,412,3,3
2,412,1,1
3,412,2,1
4,412,1,1
5,412,2,1
6,412,1,1
7,412,1,1
8,412,1,2
9,412,1,1
10,412,1,1
11,412,2,1
12,412,1,1
13,412,3,1
14,412,1,3
0,413,3,2
1,413,2,3
2,413,1,1
3,413,2,3
4,413,3,0
5,413,1,1
6,413,1,3
7,413,3,1
8,413,1,1
9,413,1,1
10,413,3,3
11,413,2,1
12,413,1,1
13,413,3,1
14,413,1,3
0,414,2,0
1,414,3,3
2,414,1,1
3,414,2,1
4,414,1,1
5,414,2,1
6,414,1,1
7,414,1,1
8,414,1,2
9,414,1,1
10,414,1,1
11,414,2,1
12,414,1,1
13,414,3,1
14,414,1,3
0,415,2,0
1,415,2,0
2,415,1,1
3,415,2,1
4,415,1,1
5,415,2,1
6,415,1,1
7,415,1,1
8,415,1,2
9,415,1,1
10,415,1,1
11,415,2,1
12,415,1,1
13,415,3,1
14,415,1,3
0,416,2,0
1,416,3,3
2,416,1,1
3,416,2,1
4,416,1,1
5,416,2,1
6,416,1,1
7,416,1,1
8,416,1,2
9,416,1,1
10,416,1,1
11,416,2,1
12,416,1,1
13,416,3,1
14,416,1,3
0,417,1,1
1,417,1,1
2,417,1,1
3,417,1,1
4,417,1,1
5,417,1,1
6,417,1,1
7,417,1,1
8,417,1,1
9,417,1,1
10,417,1,1
11,417,1,1
12,417,1,1
13,417,1,1
14,417,1,1
0,418,3,2
1,418,2,3
2,418,1,1
3,418,2,3
4,418,1,1
5,418,1,1
6,418,2,3
7,418,3,3
8,418,1,1
9,418,1,1
10,418,1,1
11,418,2,1
12,418,1,1
13,418,3,1
14,418,1,3
0,419,1,0
1,419,2,3
2,419,1,1
3,419,3,1
4,419,1,1
5,419,2,1
6,419,1,1
7,419,1,1
8,419,1,2
9,419,1,1
10,419,1,1
11,419,2,1
12,419,1,1
13,419,3,1
14,419,1,3
0,420,2,0
1,420,2,0
2,420,1,1
3,420,2,1
4,420,1,1
5,420,2,1
6,420,1,1
7,420,1,1
8,420,1,2
9,420,1,1
10,420,1,1
11,420,2,1
12,420,1,1
13,420,3,1
14,420,1,3
0,421,3,2
1,421,2,3
2,421,1,1
3,421,2,3
4,421,1,1
5,421,1,1
6,421,1,1
7,421,1,1
8,421,1,1
9,421,2,1
10,421,1,1
11,421,1,1
12,421,1,1
13,421,3,2
14,421,1,3
0,422,3,2
1,422,2,3
2,422,1,1
3,422,2,3
4,422,3,0
5,422,1,1
6,422,1,3
7,422,3,1
8,422,1,1
9,422,1,1
10,422,3,3
11,422,2,1
12,422,1,1
13,422,3,1
14,422,1,3
0,423,3,2
1,423,2,3
2,423,1,1
3,423,2,3
4,423,1,1
5,423,1,1
6,423,1,1
7,423,1,1
8,423,1,1
9,423,1,1
10,423,1,1
11,423,2,1
12,423,1,1
13,423,3,1
14,423,1,3
0,424,1,0
1,424,2,3
2,424,1,1
3,424,3,1
4,424,1,1
5,424,2,1
6,424,1,1
7,424,1,1
8,424,1,2
9,424,1,1
10,424,1,1
11,424,2,1
12,424,1,1
13,424,3,1
14,424,1,3
0,425,1,1
1,425,1,1
2,425,1,1
3,425,1,1
4,425,1,1
5,425,1,1
6,425,1,1
7,425,1,1
8,425,1,1
9,425,1,1
10,425,1,1
11,425,1,1
12,425,1,1
13,425,1,1
14,425,1,1
0,426,3,2
1,426,2,3
2,426,1,1
3,426,2,3
4,426,1,1
5,426,1,1
6,426,1,1
7,426,1,1
8,426,1,1
9,426,1,1
10,426,1,1
11,426,2,1
12,426,1,1
13,426,3,1
14,426,1,3
0,427,3,2
1,427,2,3
2,427,1,1
3,427,2,3
4,427,3,0
5,427,1,1
6,427,1,3
7,427,3,1
8,427,1,1
9,427,1,1
10,427,3,3
11,427,2,1
12,427,1,1
13,427,3,1
14,427,1,3
0,428,1,0
1,428,2,3
2,428,1,1
3,428,3,1
4,428,1,1
5,428,2,1
6,428,1,1
7,428,1,1
8,428,1,2
9,428,1,1
10,428,1,1
11,428,2,1
12,428,1,1
13,428,3,1
14,428,1,3
0,429,3,2
1,429,2,3
2,429,1,1
3,429,2,3
4,429,1,1
5,429,1,1
6,429,2,3
