segment,cell,copiesX,copiesY
10,727,1,1
11,727,2,2
12,727,2,2
13,727,1,1
14,727,1,1
0,728,2,1
1,728,1,1
2,728,1,1
3,728,2,3
4,728,1,1
5,728,1,1
6,728,1,1
7,728,1,1
8,728,1,1
9,728,1,1
10,728,1,1
11,728,1,2
12,728,2,1
13,728,1,1
14,728,1,1
0,729,2,1
1,729,1,1
2,729,1,1
3,729,2,3
4,729,1,1
5,729,1,1
6,729,1,1
7,729,1,1
8,729,1,1
9,729,1,1
10,729,1,1
11,729,1,2
12,729,2,1
13,729,1,1
14,729,1,1
0,730,2,1
1,730,1,1
2,730,1,1
3,730,2,3
4,730,1,1
5,730,1,1
6,730,1,1
7,730,1,1
8,730,1,1
9,730,1,1
10,730,1,1
11,730,1,2
12,730,2,1
13,730,1,1
14,730,1,1
0,731,2,1
1,731,1,1
2,731,1,1
3,731,2,3
4,731,1,1
5,731,1,1
6,731,1,1
7,731,1,1
8,731,1,3
9,731,1,1
10,731,3,3
11,731,2,2
12,731,2,2
13,731,1,1
14,731,1,1
0,732,2,1
1,732,1,1
2,732,1,1
3,732,2,3
4,732,1,1
5,732,1,1
6,732,1,1
7,732,1,1
8,732,1,1
9,732,1,1
10,732,1,1
11,732,1,2
12,732,2,1
13,732,1,1
14,732,1,1
0,733,1,1
1,733,1,1
2,733,1,1
3,733,1,1
4,733,1,1
5,733,1,1
6,733,1,1
7,733,1,1
8,733,1,1
9,733,1,1
10,733,1,1
11,733,1,1
12,733,1,1
13,733,1,1
14,733,1,1
0,734,2,1
1,734,1,1
2,734,1,1
3,734,2,3
4,734,1,1
5,734,1,1
6,734,1,1
7,734,1,1
8,734,1,3
9,734,1,1
10,734,3,3
11,734,2,2
12,734,2,2
13,734,1,1
14,734,1,1
0,735,2,1
1,735,1,1
2,735,1,1
3,735,2,3
4,735,1,1
5,735,1,1
6,735,1,1
7,735,1,1
8,735,1,3
9,735,1,1
10,735,3,3
11,735,2,2
12,735,2,2
13,735,1,1
14,735,1,1
0,736,2,1
1,736,1,1
2,736,1,1
3,736,2,3
4,736,1,1
5,736,1,1
6,736,1,1
7,736,1,1
8,736,1,1
9,736,1,1
10,736,1,1
11,736,1,2
12,736,2,1
13,736,1,1
14,736,1,1
0,737,2,1
1,737,1,1
2,737,1,1
3,737,2,3
4,737,1,1
5,737,1,1
6,737,1,1
7,737,1,1
8,737,1,1
9,737,1,1
10,737,1,1
11,737,1,2
12,737,2,1
13,737,1,1
14,737,1,1
0,738,2,1
1,738,1,1
2,738,1,1
3,738,2,3
4,738,1,1
5,738,1,1
6,738,1,1
7,738,1,1
8,738,1,3
9,738,1,1
10,738,3,3
11,738,2,2
12,738,2,2
13,738,1,1
14,738,1,1
0,739,3,1
1,739,1,1
2,739,1,1
3,739,0,2
4,739,1,1
5,739,2,2
6,739,1,1
7,739,1,1
8,739,1,1
9,739,1,1
10,739,1,1
11,739,2,2
12,739,2,2
13,739,1,1
14,739,1,1
0,740,2,1
1,740,1,1
2,740,1,1
3,740,2,3
4,740,1,1
5,740,1,1
6,740,1,1
7,740,1,1
8,740,1,1
9,740,1,1
10,740,1,1
11,740,1,2
12,740,2,1
13,740,1,1
14,740,1,1
0,741,2,1
1,741,1,1
2,741,1,1
3,741,2,3
4,741,1,1
5,741,1,1
6,741,1,1
7,741,1,1
8,741,1,3
9,741,1,1
10,741,3,3
11,741,2,2
12,741,2,2
13,741,1,1
14,741,1,1
0,742,2,1
1,742,1,1
2,742,1,1
3,742,2,3
4,742,1,1
5,742,1,1
6,742,1,1
7,742,1,1
8,742,1,3
9,742,1,1
10,742,3,3
11,742,2,2
12,742,2,2
13,742,1,1
14,742,1,1
0,743,3,1
1,743,1,0
2,743,1,1
3,743,0,2
4,743,1,1
5,743,2,2
6,743,1,1
7,743,1,1
8,743,1,1
9,743,1,1
10,743,1,1
11,743,2,2
12,743,2,2
13,743,1,1
14,743,1,1
0,744,2,1
1,744,1,1
2,744,1,1
3,744,2,3
4,744,1,1
5,744,1,1
6,744,1,1
7,744,1,1
8,744,1,3
9,744,1,1
10,744,3,3
11,744,2,2
12,744,2,2
13,744,1,1
14,744,1,1
0,745,1,3
1,745,1,1
2,745,3,1
3,745,3,1
4,745,1,3
5,745,3,1
6,745,1,1
7,745,2,1
8,745,1,3
9,745,1,1
10,745,1,1
11,745,2,2
12,745,2,2
13,745,1,1
14,745,1,1
0,746,3,1
1,746,1,1
2,746,1,1
3,746,0,2
4,746,1,1
5,746,2,2
6,746,1,1
7,746,1,1
8,746,1,1
9,746,1,1
10,746,1,1
11,746,2,2
12,746,2,2
13,746,1,1
14,746,1,1
0,747,3,1
1,747,1,0
2,747,1,1
3,747,0,2
4,747,1,1
5,747,2,2
6,747,1,1
7,747,1,1
8,747,1,1
9,747,1,1
10,747,1,1
11,747,2,2
12,747,2,2
13,747,1,1
14,747,1,1
0,748,1,1
1,748,1,1
2,748,1,1
3,748,1,1
4,748,1,1
5,748,1,1
6,748,1,1
7,748,1,1
8,748,1,1
9,748,1,1
10,748,1,1
11,748,1,1
12,748,1,1
13,748,1,1
14,748,1,1
0,749,2,1
1,749,1,1
2,749,1,1
3,749,2,3
4,749,1,1
5,749,1,1
6,749,1,1
7,749,1,1
8,749,1,1
9,749,1,1
10,749,1,1
11,749,1,2
12,749,2,1
13,749,1,1
14,749,1,1
0,750,2,1
1,750,1,1
2,750,1,1
3,750,2,3
4,750,1,1
5,750,1,1
6,750,1,1
7,750,1,1
8,750,1,3
9,750,1,1
10,750,3,3
11,750,2,2
12,750,2,2
13,750,1,1
14,750,1,1
0,751,2,1
1,751,1,1
2,751,1,1
3,751,2,3
4,751,1,1
5,751,1,1
6,751,1,1
7,751,1,1
8,751,1,3
9,751,1,1
10,751,3,3
11,751,2,2
12,751,2,2
13,751,1,1
14,751,1,1
0,752,3,1
1,752,1,0
2,752,1,1
3,752,0,2
4,752,1,1
5,752,2,2
6,752,1,1
7,752,1,1
8,752,1,1
9,752,1,1
10,752,1,1
11,752,2,2
12,752,2,2
13,752,1,1
14,752,1,1
0,753,2,1
1,753,1,1
2,753,1,1
3,753,2,3
4,753,1,1
5,753,1,1
6,753,1,1
7,753,1,1
8,753,1,3
9,753,1,1
10,753,3,3
11,753,2,2
12,753,2,2
13,753,1,1
14,753,1,1
0,754,2,1
1,754,1,1
2,754,1,1
3,754,2,3
4,754,1,1
5,754,1,1
6,754,1,1
7,754,1,1
8,754,1,3
9,754,1,1
10,754,3,3
11,754,2,2
12,754,2,2
13,754,1,1
14,754,1,1
0,755,2,1
1,755,1,1
2,755,1,1
3,755,2,3
4,755,1,1
5,755,1,1
6,755,1,1
7,755,1,1
8,755,1,1
9,755,1,1
10,755,1,1
11,755,1,2
12,755,2,1
13,755,1,1
14,755,1,1
0,756,2,1
1,756,1,1
2,756,1,1
3,756,2,3
4,756,1,1
5,756,1,1
6,756,1,1
7,756,1,1
8,756,1,1
9,756,1,1
10,756,1,1
11,756,1,2
12,756,2,1
13,756,1,1
14,756,1,1
0,757,1,3
1,757,1,1
2,757,3,1
3,757,3,1
4,757,1,3
5,757,3,1
6,757,1,1
7,757,2,1
8,757,1,3
9,757,1,1
10,757,1,1
11,757,2,2
12,757,2,2
13,757,1,1
14,757,1,1
0,758,2,1
1,758,1,1
2,758,1,1
3,758,2,3
4,758,1,1
5,758,1,1
6,758,1,1
7,758,1,1
8,758,1,3
9,758,1,1
10,758,3,3
11,758,2,2
12,758,2,2
13,758,1,1
14,758,1,1
0,759,2,1
1,759,1,1
2,759,1,1
3,759,2,3
4,759,1,1
5,759,1,1
6,759,1,1
7,759,1,1
8,759,1,3
9,759,1,1
10,759,3,3
11,759,2,2
12,759,2,2
13,759,1,1
14,759,1,1
0,760,2,1
1,760,1,1
2,760,1,1
3,760,2,3
4,760,1,1
5,760,1,1
6,760,1,1
7,760,1,1
8,760,1,3
9,760,1,1
10,760,3,3
11,760,2,2
12,760,2,2
13,760,1,1
14,760,1,1
0,761,2,1
1,761,1,1
2,761,1,1
3,761,2,3
4,761,1,1
5,761,1,1
6,761,1,1
7,761,1,1
8,761,1,3
9,761,1,1
10,761,3,3
11,761,2,2
12,761,2,2
13,761,1,1
14,761,1,1
0,762,2,1
1,762,1,1
2,762,1,1
3,762,2,3
4,762,1,1
5,762,1,1
6,762,1,1
7,762,1,1
8,762,1,1
9,762,1,1
10,762,1,1
11,762,1,2
12,762,2,1
13,762,1,1
14,762,1,1
0,763,3,1
1,763,1,1
2,763,1,1
3,763,0,2
4,763,1,1
5,763,2,2
6,763,1,1
7,763,1,1
8,763,1,1
9,763,1,1
10,763,1,1
11,763,2,2
12,763,2,2
13,763,1,1
14,763,1,1
0,764,2,1
1,764,1,1
2,764,1,1
3,764,2,3
4,764,1,1
5,764,1,1
6,764,1,1
7,764,1,1
8,764,1,3
9,764,1,1
10,764,3,3
11,764,2,2
12,764,2,2
13,764,1,1
14,764,1,1
0,765,2,1
1,765,1,1
2,765,1,1
3,765,2,3
4,765,1,1
5,765,1,1
6,765,1,1
7,765,1,1
8,765,1,1
9,765,1,1
10,765,1,1
11,765,1,2
12,765,2,1
13,765,1,1
14,765,1,1
0,766,3,1
1,766,1,1
2,766,1,1
3,766,0,2
4,766,1,1
5,766,2,2
6,766,1,1
7,766,1,1
8,766,1,1
9,766,1,1
10,766,1,1
11,766,2,2
12,766,2,2
13,766,1,1
14,766,1,1
0,767,3,1
1,767,1,0
2,767,1,1
3,767,0,2
4,767,1,1
5,767,2,2
6,767,1,1
7,767,1,1
8,767,1,1
9,767,1,1
10,767,1,1
11,767,2,2
12,767,2,2
13,767,1,1
14,767,1,1
0,768,3,1
1,768,1,0
2,768,1,1
3,768,0,2
4,768,1,1
5,768,2,2
6,768,1,1
7,768,1,1
8,768,1,1
9,768,1,1
10,768,1,1
11,768,2,2
12,768,2,2
13,768,1,1
14,768,1,1
0,769,2,1
1,769,1,1
2,769,1,1
3,769,2,3
4,769,1,1
5,769,1,1
6,769,1,1
7,769,1,1
8,769,1,3
9,769,1,1
10,769,3,3
11,769,2,2
12,769,2,2
13,769,1,1
14,769,1,1
0,770,3,1
1,770,1,0
2,770,1,1
3,770,0,2
4,770,1,1
5,770,2,2
6,770,1,1
7,770,1,1
8,770,1,1
9,770,1,1
10,770,1,1
11,770,2,2
12,770,2,2
13,770,1,1
14,770,1,1
0,771,2,1
1,771,1,1
2,771,1,1
3,771,2,3
4,771,1,1
5,771,1,1
6,771,1,1
7,771,1,1
8,771,1,1
9,771,1,1
10,771,1,1
11,771,1,2
12,771,2,1
13,771,1,1
14,771,1,1
0,772,2,1
1,772,1,1
2,772,1,1
3,772,2,3
4,772,1,1
5,772,1,1
6,772,1,1
7,772,1,1
8,772,1,3
9,772,1,1
10,772,3,3
11,772,2,2
12,772,2,2
13,772,1,1
14,772,1,1
0,773,2,1
1,773,1,1
2,773,1,1
3,773,2,3
4,773,1,1
5,773,1,1
6,773,1,1
7,773,1,1
8,773,1,3
9,773,1,1
10,773,3,3
11,773,2,2
12,773,2,2
13,773,1,1
14,773,1,1
0,774,2,1
1,774,1,1
2,774,1,1
3,774,2,3
4,774,1,1
5,774,1,1
6,774,1,1
7,774,1,1
8,774,1,1
9,774,1,1
10,774,1,1
11,774,1,2
12,774,2,1
13,774,1,1
14,774,1,1
0,775,2,1
1,775,1,1
2,775,1,1
3,775,2,3
4,775,1,1
5,775,1,1
6,775,1,1
7,775,1,1
8,775,1,1
9,775,1,1
10,775,1,1
11,775,1,2
12,775,2,1
13,775,1,1
14,775,1,1
0,776,2,1
1,776,1,1
2,776,1,1
3,776,2,3
4,776,1,1
5,776,1,1
6,776,1,1
7,776,1,1
8,776,1,1
9,776,1,1
10,776,1,1
11,776,1,2
12,776,2,1
13,776,1,1
14,776,1,1
0,777,1,1
1,777,1,1
2,777,1,1
3,777,1,1
4,777,1,1
5,777,1,1
6,777,1,1
7,777,1,1
8,777,1,1
9,777,1,1
10,777,1,1
11,777,1,1
12,777,1,1
13,777,1,1
14,777,1,1
0,778,2,1
1,778,1,1
2,778,1,1
3,778,2,3
4,778,1,1
5,778,1,1
6,778,1,1
7,778,1,1
8,778,1,1
9,778,1,1
10,778,1,1
11,778,1,2
12,778,2,1
13,778,1,1
14,778,1,1
0,779,3,1
1,779,1,0
2,779,1,1
3,779,0,2
4,779,1,1
5,779,2,2
6,779,1,1
7,779,1,1
8,779,1,1
9,779,1,1
10,779,1,1
11,779,2,2
12,779,2,2
13,779,1,1
14,779,1,1
0,780,2,1
1,780,1,1
2,780,1,1
3,780,2,3
4,780,1,1
5,780,1,1
6,780,1,1
7,780,1,1
8,780,1,3
9,780,1,1
10,780,3,3
11,780,2,2
12,780,2,2
13,780,1,1
14,780,1,1
0,781,1,1
1,781,1,1
2,781,1,1
3,781,1,1
4,781,1,1
5,781,1,1
6,781,1,1
7,781,1,1
8,781,1,1
9,781,1,1
10,781,1,1
11,781,1,1
12,781,1,1
13,781,1,1
14,781,1,1
0,782,3,1
1,782,1,0
2,782,1,1
3,782,0,2
4,782,1,1
5,782,2,2
6,782,1,1
7,782,1,1
8,782,1,1
9,782,1,1
10,782,1,1
11,782,2,2
12,782,2,2
13,782,1,1
14,782,1,1
0,783,1,3
1,783,1,1
2,783,3,1
3,783,3,1
4,783,1,3
5,783,3,1
6,783,1,1
7,783,2,1
8,783,1,3
9,783,1,1
10,783,1,1
11,783,2,2
12,783,2,2
13,783,1,1
14,783,1,1
0,784,3,1
1,784,1,0
2,784,1,1
3,784,0,2
4,784,1,1
5,784,2,2
6,784,1,1
7,784,1,1
8,784,1,1
9,784,1,1
10,784,1,1
11,784,2,2
12,784,2,2
13,784,1,1
14,784,1,1
0,785,2,1
1,785,1,1
2,785,1,1
3,785,2,3
4,785,1,1
5,785,1,1
6,785,1,1
7,785,1,1
8,785,1,3
9,785,1,1
10,785,3,3
11,785,2,2
12,785,2,2
13,785,1,1
14,785,1,1
0,786,1,1
1,786,1,1
2,786,1,1
3,786,1,1
4,786,1,1
5,786,1,1
6,786,1,1
7,786,1,1
8,786,1,1
9,786,1,1
10,786,1,1
11,786,1,1
12,786,1,1
13,786,1,1
14,786,1,1
0,787,3,1
1,787,1,1
2,787,1,1
3,787,0,2
4,787,1,1
5,787,2,2
6,787,1,1
7,787,1,1
8,787,1,1
9,787,1,1
10,787,1,1
11,787,2,2
12,787,2,2
13,787,1,1
14,787,1,1
0,788,3,1
1,788,1,0
2,788,1,1
3,788,0,2
4,788,1,1
5,788,2,2
6,788,1,1
7,788,1,1
8,788,1,1
9,788,1,1
10,788,1,1
11,788,2,2
12,788,2,2
13,788,1,1
14,788,1,1
0,789,2,1
1,789,1,1
2,789,1,1
3,789,2,3
4,789,1,1
5,789,1,1
6,789,1,1
7,789,1,1
8,789,1,1
9,789,1,1
10,789,1,1
11,789,1,2
12,789,2,1
13,789,1,1
14,789,1,1
0,790,2,1
1,790,1,1
2,790,1,1
3,790,2,3
4,790,1,1
5,790,1,1
6,790,1,1
7,790,1,1
8,790,1,3
9,790,1,1
10,790,3,3
11,790,2,2
12,790,2,2
13,790,1,1
14,790,1,1
0,791,3,1
1,791,1,0
2,791,1,1
3,791,0,2
4,791,1,1
5,791,2,2
6,791,1,1
7,791,1,1
8,791,1,1
9,791,1,1
10,791,1,1
11,791,2,2
12,791,2,2
13,791,1,1
14,791,1,1
0,792,2,1
1,792,1,1
2,792,1,1
3,792,2,3
4,792,1,1
5,792,1,1
6,792,1,1
7,792,1,1
8,792,1,1
9,792,1,1
10,792,1,1
11,792,1,2
12,792,2,1
13,792,1,1
14,792,1,1
0,793,2,1
1,793,1,1
2,793,1,1
3,793,2,3
4,793,1,1
5,793,1,1
6,793,1,1
7,793,1,1
8,793,1,1
9,793,1,1
10,793,1,1
11,793,1,2
12,793,2,1
13,793,1,1
14,793,1,1
0,794,2,1
1,794,1,1
2,794,1,1
3,794,2,3
4,794,1,1
5,794,1,1
6,794,1,1
7,794,1,1
8,794,1,1
9,794,1,1
10,794,1,1
11,794,1,2
12,794,2,1
13,794,1,1
14,794,1,1
0,795,3,1
1,795,1,1
2,795,1,1
3,795,0,2
4,795,1,1
5,795,2,2
6,795,1,1
7,795,1,1
8,795,1,1
9,795,1,1
10,795,1,1
11,795,2,2
12,795,2,2
13,795,1,1
14,795,1,1
0,796,2,1
1,796,1,1
2,796,1,1
3,796,2,3
4,796,1,1
5,796,1,1
6,796,1,1
7,796,1,1
8,796,1,3
9,796,1,1
10,796,3,3
11,796,2,2
12,796,2,2
13,796,1,1
14,796,1,1
0,797,3,1
1,797,1,1
2,797,1,1
3,797,0,2
4,797,1,1
5,797,2,2
6,797,1,1
7,797,1,1
8,797,1,1
9,797,1,1
10,797,1,1
11,797,2,2
12,797,2,2
13,797,1,1
14,797,1,1
0,798,2,1
1,798,1,1
2,798,1,1
3,798,2,3
4,798,1,1
5,798,1,1
6,798,1,1
7,798,1,1
8,798,1,1
9,798,1,1
10,798,1,1
11,798,1,2
12,798,2,1
13,798,1,1
14,798,1,1
0,799,3,1
1,799,1,0
2,799,1,1
3,799,0,2
4,799,1,1
5,799,2,2
6,799,1,1
7,799,1,1
8,799,1,1
9,799,1,1
10,799,1,1
11,799,2,2
12,799,2,2
13,799,1,1
14,799,1,1
0,800,1,3
1,800,1,1
2,800,3,1
3,800,3,1
4,800,1,3
5,800,3,1
6,800,1,1
7,800,2,1
8,800,1,3
9,800,1,1
10,800,1,1
11,800,2,2
12,800,2,2
13,800,1,1
14,800,1,1
0,801,2,1
1,801,1,1
2,801,1,1
3,801,2,3
4,801,1,1
5,801,1,1
6,801,1,1
7,801,1,1
8,801,1,3
9,801,1,1
10,801,3,3
11,801,2,2
12,801,2,2
13,801,1,1
14,801,1,1
0,802,2,1
1,802,1,1
2,802,1,1
3,802,2,3
4,802,1,1
5,802,1,1
6,802,1,1
7,802,1,1
8,802,1,3
9,802,1,1
10,802,3,3
11,802,2,2
12,802,2,2
13,802,1,1
14,802,1,1
0,803,2,1
1,803,1,1
2,803,1,1
3,803,2,3
4,803,1,1
5,803,1,1
6,803,1,1
7,803,1,1
8,803,1,3
9,803,1,1
10,803,3,3
11,803,2,2
12,803,2,2
13,803,1,1
14,803,1,1
0,804,1,3
1,804,1,1
2,804,3,1
3,804,3,1
4,804,1,3
5,804,3,1
6,804,1,1
7,804,2,1
8,804,1,3
9,804,1,1
10,804,1,1
11,804,2,2
12,804,2,2
13,804,1,1
14,804,1,1
0,805,1,3
1,805,1,1
2,805,3,1
3,805,3,1
4,805,1,3
5,805,3,1
6,805,1,1
7,805,2,1
8,805,1,3
9,805,1,1
10,805,1,1
11,805,2,2
12,805,2,2
13,805,1,1
14,805,1,1
0,806,2,1
1,806,1,1
2,806,1,1
3,806,2,3
4,806,1,1
5,806,1,1
6,806,1,1
7,806,1,1
8,806,1,1
9,806,1,1
10,806,1,1
11,806,1,2
12,806,2,1
13,806,1,1
14,806,1,1
0,807,1,1
1,807,1,1
2,807,1,1
3,807,1,1
4,807,1,1
5,807,1,1
6,807,1,1
7,807,1,1
8,807,1,1
9,807,1,1
10,807,1,1
11,807,1,1
12,807,1,1
13,807,1,1
14,807,1,1
0,808,2,1
1,808,1,1
2,808,1,1
3,808,2,3
4,808,1,1
5,808,1,1
6,808,1,1
7,808,1,1
8,808,1,3
9,808,1,1
10,808,3,3
11,808,2,2
12,808,2,2
13,808,1,1
14,808,1,1
0,809,1,1
1,809,1,1
2,809,1,1
3,809,1,1
4,809,1,1
5,809,1,1
6,809,1,1
7,809,1,1
8,809,1,1
9,809,1,1
10,809,1,1
11,809,1,1
12,809,1,1
13,809,1,1
14,809,1,1
0,810,3,1
1,810,1,0
2,810,1,1
3,810,0,2
4,810,1,1
5,810,2,2
6,810,1,1
7,810,1,1
8,810,1,1
9,810,1,1
10,810,1,1
11,810,2,2
12,810,2,2
13,810,1,1
14,810,1,1
0,811,2,1
1,811,1,1
2,811,1,1
3,811,2,3
4,811,1,1
5,811,1,1
6,811,1,1
7,811,1,1
8,811,1,3
9,811,1,1
10,811,3,3
11,811,2,2
12,811,2,2
13,811,1,1
14,811,1,1
0,812,1,1
1,812,1,1
2,812,1,1
3,812,1,1
4,812,1,1
5,812,1,1
6,812,1,1
7,812,1,1
8,812,1,1
9,812,1,1
10,812,1,1
11,812,1,1
12,812,1,1
13,812,1,1
14,812,1,1
0,813,2,1
1,813,1,1
2,813,1,1
3,813,2,3
4,813,1,1
5,813,1,1
6,813,1,1
7,813,1,1
8,813,1,1
9,813,1,1
10,813,1,1
11,813,1,2
12,813,2,1
13,813,1,1
14,813,1,1
0,814,2,1
1,814,1,1
2,814,1,1
3,814,2,3
4,814,1,1
5,814,1,1
6,814,1,1
7,814,1,1
8,814,1,3
9,814,1,1
10,814,3,3
11,814,2,2
12,814,2,2
13,814,1,1
14,814,1,1
0,815,2,1
1,815,1,1
2,815,1,1
3,815,2,3
4,815,1,1
5,815,1,1
6,815,1,1
7,815,1,1
8,815,1,3
9,815,1,1
10,815,3,3
11,815,2,2
12,815,2,2
13,815,1,1
14,815,1,1
0,816,3,1
1,816,1,0
2,816,1,1
3,816,0,2
4,816,1,1
5,816,2,2
6,816,1,1
7,816,1,1
8,816,1,1
9,816,1,1
10,816,1,1
11,816,2,2
12,816,2,2
13,816,1,1
14,816,1,1
0,817,2,1
1,817,1,1
2,817,1,1
3,817,2,3
4,817,1,1
5,817,1,1
6,817,1,1
7,817,1,1
8,817,1,3
9,817,1,1
10,817,3,3
11,817,2,2
12,817,2,2
13,817,1,1
14,817,1,1
0,818,3,1
1,818,1,1
2,818,1,1
3,818,0,2
4,818,1,1
5,818,2,2
6,818,1,1
7,818,1,1
8,818,1,1
9,818,1,1
10,818,1,1
11,818,2,2
12,818,2,2
13,818,1,1
14,818,1,1
0,819,3,1
1,819,1,0
2,819,1,1
3,819,0,2
4,819,1,1
5,819,2,2
6,819,1,1
7,819,1,1
8,819,1,1
9,819,1,1
10,819,1,1
11,819,2,2
12,819,2,2
13,819,1,1
14,819,1,1
0,820,1,3
1,820,1,1
2,820,3,1
3,820,3,1
4,820,1,3
5,820,3,1
6,820,1,1
7,820,2,1
8,820,1,3
9,820,1,1
10,820,1,1
11,820,2,2
12,820,2,2
13,820,1,1
14,820,1,1
0,821,3,1
1,821,1,1
2,821,1,1
3,821,0,2
4,821,1,1
5,821,2,2
6,821,1,1
7,821,1,1
8,821,1,1
9,821,1,1
10,821,1,1
11,821,2,2
12,821,2,2
13,821,1,1
14,821,1,1
0,822,2,1
1,822,1,1
2,822,1,1
3,822,2,3
4,822,1,1
5,822,1,1
6,822,1,1
7,822,1,1
8,822,1,3
9,822,1,1
10,822,3,3
11,822,2,2
12,822,2,2
13,822,1,1
14,822,1,1
0,823,1,1
1,823,1,1
2,823,1,1
3,823,1,1
4,823,1,1
5,823,1,1
6,823,1,1
7,823,1,1
8,823,1,1
9,823,1,1
10,823,1,1
11,823,1,1
12,823,1,1
13,823,1,1
14,823,1,1
0,824,2,1
1,824,1,1
2,824,1,1
3,824,2,3
4,824,1,1
5,824,1,1
6,824,1,1
7,824,1,1
8,824,1,1
9,824,1,1
10,824,1,1
11,824,1,2
12,824,2,1
13,824,1,1
14,824,1,1
0,825,2,1
1,825,1,1
2,825,1,1
3,825,2,3
4,825,1,1
5,825,1,1
6,825,1,1
7,825,1,1
8,825,1,3
9,825,1,1
10,825,3,3
11,825,2,2
12,825,2,2
13,825,1,1
14,825,1,1
0,826,1,1
1,826,1,1
2,826,1,1
3,826,1,1
4,826,1,1
5,826,1,1
6,826,1,1
7,826,1,1
8,826,1,1
9,826,1,1
10,826,1,1
11,826,1,1
12,826,1,1
13,826,1,1
14,826,1,1
0,827,2,1
1,827,1,1
2,827,1,1
3,827,2,3
4,827,1,1
5,827,1,1
6,827,1,1
7,827,1,1
8,827,1,3
9,827,1,1
10,827,3,3
11,827,2,2
12,827,2,2
13,827,1,1
14,827,1,1
0,828,3,1
1,828,1,0
2,828,1,1
3,828,0,2
4,828,1,1
5,828,2,2
6,828,1,1
7,828,1,1
8,828,1,1
9,828,1,1
10,828,1,1
11,828,2,2
12,828,2,2
13,828,1,1
14,828,1,1
0,829,2,1
1,829,1,1
2,829,1,1
3,829,2,3
4,829,1,1
5,829,1,1
6,829,1,1
7,829,1,1
8,829,1,3
9,829,1,1
10,829,3,3
11,829,2,2
12,829,2,2
13,829,1,1
14,829,1,1
0,830,2,1
1,830,1,1
2,830,1,1
3,830,2,3
4,830,1,1
5,830,1,1
6,830,1,1
7,830,1,1
8,830,1,3
9,830,1,1
10,830,3,3
11,830,2,2
12,830,2,2
13,830,1,1
14,830,1,1
0,831,2,1
1,831,1,1
2,831,1,1
3,831,2,3
4,831,1,1
5,831,1,1
6,831,1,1
7,831,1,1
8,831,1,3
9,831,1,1
10,831,3,3
11,831,2,2
12,831,2,2
13,831,1,1
14,831,1,1
0,832,1,1
1,832,1,1
2,832,1,1
3,832,1,1
4,832,1,1
5,832,1,1
6,832,1,1
7,832,1,1
8,832,1,1
9,832,1,1
10,832,1,1
11,832,1,1
12,832,1,1
13,832,1,1
14,832,1,1
0,833,1,1
1,833,1,1
2,833,1,1
3,833,1,1
4,833,1,1
5,833,1,1
6,833,1,1
7,833,1,1
8,833,1,1
9,833,1,1
10,833,1,1
11,833,1,1
12,833,1,1
13,833,1,1
14,833,1,1
0,834,1,3
1,834,1,1
2,834,3,1
3,834,3,1
4,834,1,3
5,834,3,1
6,834,1,1
7,834,2,1
8,834,1,3
9,834,1,1
10,834,1,1
11,834,2,2
12,834,2,2
13,834,1,1
14,834,1,1
0,835,3,1
1,835,1,0
2,835,1,1
3,835,0,2
4,835,1,1
5,835,2,2
6,835,1,1
7,835,1,1
8,835,1,1
9,835,1,1
10,835,1,1
11,835,2,2
12,835,2,2
13,835,1,1
14,835,1,1
0,836,2,1
1,836,1,1
2,836,1,1
3,836,2,3
4,836,1,1
5,836,1,1
6,836,1,1
7,836,1,1
8,836,1,3
9,836,1,1
10,836,3,3
11,836,2,2
12,836,2,2
13,836,1,1
14,836,1,1
0,837,2,1
1,837,1,1
2,837,1,1
3,837,2,3
4,837,1,1
5,837,1,1
6,837,1,1
7,837,1,1
8,837,1,1
9,837,1,1
10,837,1,1
11,837,1,2
12,837,2,1
13,837,1,1
14,837,1,1
0,838,2,1
1,838,1,1
2,838,1,1
3,838,2,3
4,838,1,1
5,838,1,1
6,838,1,1
7,838,1,1
8,838,1,3
9,838,1,1
10,838,3,3
11,838,2,2
12,838,2,2
13,838,1,1
14,838,1,1
0,839,2,1
1,839,1,1
2,839,1,1
3,839,2,3
4,839,1,1
5,839,1,1
6,839,1,1
7,839,1,1
8,839,1,3
9,839,1,1
10,839,3,3
11,839,2,2
12,839,2,2
13,839,1,1
14,839,1,1
0,840,2,1
1,840,1,1
2,840,1,1
3,840,2,3
4,840,1,1
5,840,1,1
6,840,1,1
7,840,1,1
8,840,1,3
9,840,1,1
10,840,3,3
11,840,2,2
12,840,2,2
13,840,1,1
14,840,1,1
0,841,3,1
1,841,1,0
2,841,1,1
3,841,0,2
4,841,1,1
5,841,2,2
6,841,1,1
7,841,1,1
8,841,1,1
9,841,1,1
10,841,1,1
11,841,2,2
12,841,2,2
13,841,1,1
14,841,1,1
0,842,2,1
1,842,1,1
2,842,1,1
3,842,2,3
4,842,1,1
5,842,1,1
6,842,1,1
7,842,1,1
8,842,1,3
9,842,1,1
10,842,3,3
11,842,2,2
12,842,2,2
13,842,1,1
14,842,1,1
0,843,2,1
1,843,1,1
2,843,1,1
3,843,2,3
4,843,1,1
5,843,1,1
6,843,1,1
7,843,1,1
8,843,1,3
9,843,1,1
10,843,3,3
11,843,2,2
12,843,2,2
13,843,1,1
14,843,1,1
0,844,1,3
1,844,1,1
2,844,3,1
