segment,cell,copiesX,copiesY
4,341,1,1
5,341,1,1
6,341,1,1
7,341,1,1
8,341,1,1
9,341,1,1
10,341,1,1
11,341,1,1
12,341,1,1
13,341,1,1
14,341,1,1
0,342,3,1
1,342,1,1
2,342,1,1
3,342,1,1
4,342,1,1
5,342,0,1
6,342,1,1
7,342,3,1
8,342,1,1
9,342,3,1
10,342,1,1
11,342,1,1
12,342,1,1
13,342,2,2
14,342,2,1
0,343,1,0
1,343,1,1
2,343,1,1
3,343,3,1
4,343,1,1
5,343,3,2
6,343,3,1
7,343,3,1
8,343,1,1
9,343,3,1
10,343,1,3
11,343,1,1
12,343,1,1
13,343,1,1
14,343,2,1
0,344,3,1
1,344,1,1
2,344,1,1
3,344,1,1
4,344,1,1
5,344,1,1
6,344,1,1
7,344,1,1
8,344,1,1
9,344,3,1
10,344,1,1
11,344,1,1
12,344,1,1
13,344,1,1
14,344,2,1
0,345,3,1
1,345,1,1
2,345,1,1
3,345,1,1
4,345,1,1
5,345,1,1
6,345,1,1
7,345,1,1
8,345,1,1
9,345,3,1
10,345,1,1
11,345,1,1
12,345,1,1
13,345,1,1
14,345,2,1
0,346,3,1
1,346,1,1
2,346,0,2
3,346,1,1
4,346,3,2
5,346,3,2
6,346,3,1
7,346,3,1
8,346,1,1
9,346,3,1
10,346,1,3
11,346,1,1
12,346,1,1
13,346,1,1
14,346,2,1
0,347,3,1
1,347,1,1
2,347,1,1
3,347,1,1
4,347,1,1
5,347,1,1
6,347,1,1
7,347,1,1
8,347,1,1
9,347,3,1
10,347,1,1
11,347,1,1
12,347,1,1
13,347,1,1
14,347,2,1
0,348,3,1
1,348,1,1
2,348,0,2
3,348,1,1
4,348,3,2
5,348,3,2
6,348,3,1
7,348,3,1
8,348,1,1
9,348,3,1
10,348,1,3
11,348,1,1
12,348,1,1
13,348,1,1
14,348,2,1
0,349,3,1
1,349,1,1
2,349,0,2
3,349,1,1
4,349,3,2
5,349,3,2
6,349,3,1
7,349,3,1
8,349,1,1
9,349,3,1
10,349,1,3
11,349,1,1
12,349,1,1
13,349,1,1
14,349,2,1
0,350,3,1
1,350,1,1
2,350,0,2
3,350,1,1
4,350,3,2
5,350,3,2
6,350,3,1
7,350,3,1
8,350,1,1
9,350,3,1
10,350,1,3
11,350,1,1
12,350,1,1
13,350,1,1
14,350,2,1
0,351,3,1
1,351,1,1
2,351,0,2
3,351,1,1
4,351,3,2
5,351,3,2
6,351,3,1
7,351,3,1
8,351,1,1
9,351,3,1
10,351,1,3
11,351,1,1
12,351,1,1
13,351,1,1
14,351,2,1
0,352,3,1
1,352,1,1
2,352,1,1
3,352,1,1
4,352,1,1
5,352,1,1
6,352,1,1
7,352,1,1
8,352,1,1
9,352,3,1
10,352,1,1
11,352,1,1
12,352,1,1
13,352,1,1
14,352,2,1
0,353,3,1
1,353,1,1
2,353,1,1
3,353,1,1
4,353,1,1
5,353,1,1
6,353,1,1
7,353,1,1
8,353,1,1
9,353,3,1
10,353,1,1
11,353,1,1
12,353,1,1
13,353,1,1
14,353,2,1
0,354,1,1
1,354,1,1
2,354,1,1
3,354,1,1
4,354,1,1
5,354,1,1
6,354,1,1
7,354,1,1
8,354,1,1
9,354,1,1
10,354,1,1
11,354,1,1
12,354,1,1
13,354,1,1
14,354,1,1
0,355,3,1
1,355,1,1
2,355,1,1
3,355,1,1
4,355,1,1
5,355,1,1
6,355,1,1
7,355,1,1
8,355,1,1
9,355,3,1
10,355,1,1
11,355,1,1
12,355,1,1
13,355,1,1
14,355,2,1
0,356,1,0
1,356,1,1
2,356,1,1
3,356,3,1
4,356,1,1
5,356,3,2
6,356,3,1
7,356,3,1
8,356,1,1
9,356,3,1
10,356,1,3
11,356,1,1
12,356,1,1
13,356,1,1
14,356,2,1
0,357,1,1
1,357,1,1
2,357,1,1
3,357,1,1
4,357,1,1
5,357,1,1
6,357,1,1
7,357,1,1
8,357,1,1
9,357,1,1
10,357,1,1
11,357,1,1
12,357,1,1
13,357,1,1
14,357,1,1
0,358,1,0
1,358,1,1
2,358,1,1
3,358,3,1
4,358,1,1
5,358,3,2
6,358,3,1
7,358,3,1
8,358,1,1
9,358,3,1
10,358,1,3
11,358,1,1
12,358,1,1
13,358,1,1
14,358,2,1
0,359,1,1
1,359,1,1
2,359,1,1
3,359,1,1
4,359,1,1
5,359,1,1
6,359,1,1
7,359,1,1
8,359,1,1
9,359,1,1
10,359,1,1
11,359,1,1
12,359,1,1
13,359,1,1
14,359,1,1
0,360,1,1
1,360,1,1
2,360,1,1
3,360,1,1
4,360,1,1
5,360,1,1
6,360,1,1
7,360,1,1
8,360,1,1
9,360,1,1
10,360,1,1
11,360,1,1
12,360,1,1
13,360,1,1
14,360,1,1
0,361,3,1
1,361,1,1
2,361,0,2
3,361,1,1
4,361,3,2
5,361,3,2
6,361,3,1
7,361,3,1
8,361,1,1
9,361,3,1
10,361,1,3
11,361,1,1
12,361,1,1
13,361,1,1
14,361,2,1
0,362,3,1
1,362,1,1
2,362,0,2
3,362,1,1
4,362,3,2
5,362,3,2
6,362,3,1
7,362,3,1
8,362,1,1
9,362,3,1
10,362,1,3
11,362,1,1
12,362,1,1
13,362,1,1
14,362,2,1
0,363,3,1
1,363,1,1
2,363,0,2
3,363,1,1
4,363,3,2
5,363,3,2
6,363,3,1
7,363,3,1
8,363,1,1
9,363,3,1
10,363,1,3
11,363,1,1
12,363,1,1
13,363,1,1
14,363,2,1
0,364,1,1
1,364,1,1
2,364,1,1
3,364,1,1
4,364,1,1
5,364,1,1
6,364,1,1
7,364,1,1
8,364,1,1
9,364,1,1
10,364,1,1
11,364,1,1
12,364,1,1
13,364,1,1
14,364,1,1
0,365,3,1
1,365,1,1
2,365,1,1
3,365,1,1
4,365,1,1
5,365,0,1
6,365,1,1
7,365,3,1
8,365,1,1
9,365,3,1
10,365,1,1
11,365,1,1
12,365,1,1
13,365,2,2
14,365,2,1
0,366,3,1
1,366,1,1
2,366,1,1
3,366,1,1
4,366,1,1
5,366,1,1
6,366,1,1
7,366,1,1
8,366,1,1
9,366,3,1
10,366,1,1
11,366,1,1
12,366,1,1
13,366,1,1
14,366,2,1
0,367,3,1
1,367,1,1
2,367,1,1
3,367,1,1
4,367,1,1
5,367,1,1
6,367,1,1
7,367,1,1
8,367,1,1
9,367,3,1
10,367,1,1
11,367,1,1
12,367,1,1
13,367,1,1
14,367,2,1
0,368,3,1
1,368,1,1
2,368,0,2
3,368,1,1
4,368,3,2
5,368,3,2
6,368,3,1
7,368,3,1
8,368,1,1
9,368,3,1
10,368,1,3
11,368,1,1
12,368,1,1
13,368,1,1
14,368,2,1
0,369,1,0
1,369,1,1
2,369,1,1
3,369,3,1
4,369,1,1
5,369,3,2
6,369,3,1
7,369,3,1
8,369,1,1
9,369,3,1
10,369,1,3
11,369,1,1
12,369,1,1
13,369,1,1
14,369,2,1
0,370,3,1
1,370,1,1
2,370,0,2
3,370,1,1
4,370,3,2
5,370,3,2
6,370,3,1
7,370,3,1
8,370,1,1
9,370,3,1
10,370,1,3
11,370,1,1
12,370,1,1
13,370,1,1
14,370,2,1
0,371,1,0
1,371,1,1
2,371,1,1
3,371,3,1
4,371,1,1
5,371,3,2
6,371,3,1
7,371,3,1
8,371,1,1
9,371,3,1
10,371,1,3
11,371,1,1
12,371,1,1
13,371,1,1
14,371,2,1
0,372,1,0
1,372,1,1
2,372,1,1
3,372,3,1
4,372,1,1
5,372,3,2
6,372,3,1
7,372,3,1
8,372,1,1
9,372,3,1
10,372,1,3
11,372,1,1
12,372,1,1
13,372,1,1
14,372,2,1
0,373,1,0
1,373,1,1
2,373,1,1
3,373,3,1
4,373,1,1
5,373,3,2
6,373,3,1
7,373,3,1
8,373,1,1
9,373,3,1
10,373,1,3
11,373,1,1
12,373,1,1
13,373,1,1
14,373,2,1
0,374,1,1
1,374,1,1
2,374,1,1
3,374,1,1
4,374,1,1
5,374,1,1
6,374,1,1
7,374,1,1
8,374,1,1
9,374,1,1
10,374,1,1
11,374,1,1
12,374,1,1
13,374,1,1
14,374,1,1
0,375,1,0
1,375,1,1
2,375,1,1
3,375,3,1
4,375,1,1
5,375,3,2
6,375,3,1
7,375,3,1
8,375,1,1
9,375,3,1
10,375,1,3
11,375,1,1
12,375,1,1
13,375,1,1
14,375,2,1
0,376,1,1
1,376,1,1
2,376,1,1
3,376,1,1
4,376,1,1
5,376,1,1
6,376,1,1
7,376,1,1
8,376,1,1
9,376,1,1
10,376,1,1
11,376,1,1
12,376,1,1
13,376,1,1
14,376,1,1
0,377,3,1
1,377,1,1
2,377,0,2
3,377,1,1
4,377,3,2
5,377,3,2
6,377,3,1
7,377,3,1
8,377,1,1
9,377,3,1
10,377,1,3
11,377,1,1
12,377,1,1
13,377,1,1
14,377,2,1
0,378,3,1
1,378,1,1
2,378,1,1
3,378,1,1
4,378,1,1
5,378,1,1
6,378,1,1
7,378,1,1
8,378,1,1
9,378,3,1
10,378,1,1
11,378,1,1
12,378,1,1
13,378,1,1
14,378,2,1
0,379,3,1
1,379,1,1
2,379,0,2
3,379,1,1
4,379,3,2
5,379,3,2
6,379,3,1
7,379,3,1
8,379,1,1
9,379,3,1
10,379,1,3
11,379,1,1
12,379,1,1
13,379,1,1
14,379,2,1
0,380,3,1
1,380,1,1
2,380,1,1
3,380,1,1
4,380,1,1
5,380,1,1
6,380,1,1
7,380,1,1
8,380,1,1
9,380,3,1
10,380,1,1
11,380,1,1
12,380,1,1
13,380,1,1
14,380,2,1
0,381,3,1
1,381,1,1
2,381,0,2
3,381,1,1
4,381,3,2
5,381,3,2
6,381,3,1
7,381,3,1
8,381,1,1
9,381,3,1
10,381,1,3
11,381,1,1
12,381,1,1
13,381,1,1
14,381,2,1
0,382,1,1
1,382,1,1
2,382,1,1
3,382,1,1
4,382,1,1
5,382,1,1
6,382,1,1
7,382,1,1
8,382,1,1
9,382,1,1
10,382,1,1
11,382,1,1
12,382,1,1
13,382,1,1
14,382,1,1
0,383,1,1
1,383,1,1
2,383,1,1
3,383,1,1
4,383,1,1
5,383,1,1
6,383,1,1
7,383,1,1
8,383,1,1
9,383,1,1
10,383,1,1
11,383,1,1
12,383,1,1
13,383,1,1
14,383,1,1
0,384,3,1
1,384,1,1
2,384,0,2
3,384,1,1
4,384,3,2
5,384,3,2
6,384,3,1
7,384,3,1
8,384,1,1
9,384,3,1
10,384,1,3
11,384,1,1
12,384,1,1
13,384,1,1
14,384,2,1
0,385,3,1
1,385,1,1
2,385,1,1
3,385,1,1
4,385,1,1
5,385,1,1
6,385,1,1
7,385,1,1
8,385,1,1
9,385,3,1
10,385,1,1
11,385,1,1
12,385,1,1
13,385,1,1
14,385,2,1
0,386,1,1
1,386,1,1
2,386,1,1
3,386,1,1
4,386,1,1
5,386,1,1
6,386,1,1
7,386,1,1
8,386,1,1
9,386,1,1
10,386,1,1
11,386,1,1
12,386,1,1
13,386,1,1
14,386,1,1
0,387,3,1
1,387,1,1
2,387,1,1
3,387,1,1
4,387,1,1
5,387,1,1
6,387,1,1
7,387,1,1
8,387,1,1
9,387,3,1
10,387,1,1
11,387,1,1
12,387,1,1
13,387,1,1
14,387,2,1
0,388,1,1
1,388,1,1
2,388,1,1
3,388,1,1
4,388,1,1
5,388,1,1
6,388,1,1
7,388,1,1
8,388,1,1
9,388,1,1
10,388,1,1
11,388,1,1
12,388,1,1
13,388,1,1
14,388,1,1
0,389,1,0
1,389,1,1
2,389,1,1
3,389,3,1
4,389,1,1
5,389,3,2
6,389,3,1
7,389,3,1
8,389,1,1
9,389,3,1
10,389,1,3
11,389,1,1
12,389,1,1
13,389,1,1
14,389,2,1
0,390,1,0
1,390,1,1
2,390,1,1
3,390,3,1
4,390,1,1
5,390,3,2
6,390,3,1
7,390,3,1
8,390,1,1
9,390,3,1
10,390,1,3
11,390,1,1
12,390,1,1
13,390,1,1
14,390,2,1
0,391,3,1
1,391,1,1
2,391,1,1
3,391,1,1
4,391,1,1
5,391,1,1
6,391,1,1
7,391,1,1
8,391,1,1
9,391,3,1
10,391,1,1
11,391,1,1
12,391,1,1
13,391,1,1
14,391,2,1
0,392,3,1
1,392,1,1
2,392,1,1
3,392,1,1
4,392,1,1
5,392,1,1
6,392,1,1
7,392,1,1
8,392,1,1
9,392,3,1
10,392,1,1
11,392,1,1
12,392,1,1
13,392,1,1
14,392,2,1
0,393,3,1
1,393,1,1
2,393,0,2
3,393,1,1
4,393,3,2
5,393,3,2
6,393,3,1
7,393,3,1
8,393,1,1
9,393,3,1
10,393,1,3
11,393,1,1
12,393,1,1
13,393,1,1
14,393,2,1
0,394,3,1
1,394,1,1
2,394,1,1
3,394,1,1
4,394,1,1
5,394,0,1
6,394,1,1
7,394,3,1
8,394,1,1
9,394,3,1
10,394,1,1
11,394,1,1
12,394,1,1
13,394,2,2
14,394,2,1
0,395,3,1
1,395,1,1
2,395,1,1
3,395,1,1
4,395,1,1
5,395,1,1
6,395,1,1
7,395,1,1
8,395,1,1
9,395,3,1
10,395,1,1
11,395,1,1
12,395,1,1
13,395,1,1
14,395,2,1
0,396,3,1
1,396,1,1
2,396,1,1
3,396,1,1
4,396,1,1
5,396,0,1
6,396,1,1
7,396,3,1
8,396,1,1
9,396,3,1
10,396,1,1
11,396,1,1
12,396,1,1
13,396,2,2
14,396,2,1
0,397,3,1
1,397,1,1
2,397,1,1
3,397,1,1
4,397,1,1
5,397,1,1
6,397,1,1
7,397,1,1
8,397,1,1
9,397,3,1
10,397,1,1
11,397,1,1
12,397,1,1
13,397,1,1
14,397,2,1
0,398,3,1
1,398,1,1
2,398,1,1
3,398,1,1
4,398,1,1
5,398,1,1
6,398,1,1
7,398,1,1
8,398,1,1
9,398,3,1
10,398,1,1
11,398,1,1
12,398,1,1
13,398,1,1
14,398,2,1
0,399,3,1
1,399,1,1
2,399,0,2
3,399,1,1
4,399,3,2
5,399,3,2
6,399,3,1
7,399,3,1
8,399,1,1
9,399,3,1
10,399,1,3
11,399,1,1
12,399,1,1
13,399,1,1
14,399,2,1
0,400,3,1
1,400,1,1
2,400,1,1
3,400,1,1
4,400,1,1
5,400,1,1
6,400,1,1
7,400,1,1
8,400,1,1
9,400,3,1
10,400,1,1
11,400,1,1
12,400,1,1
13,400,1,1
14,400,2,1
0,401,3,1
1,401,1,1
2,401,1,1
3,401,1,1
4,401,1,1
5,401,0,1
6,401,1,1
7,401,3,1
8,401,1,1
9,401,3,1
10,401,1,1
11,401,1,1
12,401,1,1
13,401,2,2
14,401,2,1
0,402,1,1
1,402,1,1
2,402,1,1
3,402,1,1
4,402,1,1
5,402,1,1
6,402,1,1
7,402,1,1
8,402,1,1
9,402,1,1
10,402,1,1
11,402,1,1
12,402,1,1
13,402,1,1
14,402,1,1
0,403,3,1
1,403,1,1
2,403,0,2
3,403,1,1
4,403,3,2
5,403,3,2
6,403,3,1
7,403,3,1
8,403,1,1
9,403,3,1
10,403,1,3
11,403,1,1
12,403,1,1
13,403,1,1
14,403,2,1
0,404,3,1
1,404,1,1
2,404,0,2
3,404,1,1
4,404,3,2
5,404,3,2
6,404,3,1
7,404,3,1
8,404,1,1
9,404,3,1
10,404,1,3
11,404,1,1
12,404,1,1
13,404,1,1
14,404,2,1
0,405,3,1
1,405,1,1
2,405,0,2
3,405,1,1
4,405,3,2
5,405,3,2
6,405,3,1
7,405,3,1
8,405,1,1
9,405,3,1
10,405,1,3
11,405,1,1
12,405,1,1
13,405,1,1
14,405,2,1
0,406,3,1
1,406,1,1
2,406,0,2
3,406,1,1
4,406,3,2
5,406,3,2
6,406,3,1
7,406,3,1
8,406,1,1
9,406,3,1
10,406,1,3
11,406,1,1
12,406,1,1
13,406,1,1
14,406,2,1
0,407,3,1
1,407,1,1
2,407,0,2
3,407,1,1
4,407,3,2
5,407,3,2
6,407,3,1
7,407,3,1
8,407,1,1
9,407,3,1
10,407,1,3
11,407,1,1
12,407,1,1
13,407,1,1
14,407,2,1
0,408,3,1
1,408,1,1
2,408,1,1
3,408,1,1
4,408,1,1
5,408,0,1
6,408,1,1
7,408,3,1
8,408,1,1
9,408,3,1
10,408,1,1
11,408,1,1
12,408,1,1
13,408,2,2
14,408,2,1
0,409,1,0
1,409,1,1
2,409,1,1
3,409,3,1
4,409,1,1
5,409,3,2
6,409,3,1
7,409,3,1
8,409,1,1
9,409,3,1
10,409,1,3
11,409,1,1
12,409,1,1
13,409,1,1
14,409,2,1
0,410,3,1
1,410,1,1
2,410,0,2
3,410,1,1
4,410,3,2
5,410,3,2
6,410,3,1
7,410,3,1
8,410,1,1
9,410,3,1
10,410,1,3
11,410,1,1
12,410,1,1
13,410,1,1
14,410,2,1
0,411,3,1
1,411,1,1
2,411,1,1
3,411,1,1
4,411,1,1
5,411,1,1
6,411,1,1
7,411,1,1
8,411,1,1
9,411,3,1
10,411,1,1
11,411,1,1
12,411,1,1
13,411,1,1
14,411,2,1
0,412,3,1
1,412,1,1
2,412,1,1
3,412,1,1
4,412,1,1
5,412,1,1
6,412,1,1
7,412,1,1
8,412,1,1
9,412,3,1
10,412,1,1
11,412,1,1
12,412,1,1
13,412,1,1
14,412,2,1
0,413,3,1
1,413,1,1
2,413,1,1
3,413,1,1
4,413,1,1
5,413,1,1
6,413,1,1
7,413,1,1
8,413,1,1
9,413,3,1
10,413,1,1
11,413,1,1
12,413,1,1
13,413,1,1
14,413,2,1
0,414,3,1
1,414,1,1
2,414,1,1
3,414,1,1
4,414,1,1
5,414,1,1
6,414,1,1
7,414,1,1
8,414,1,1
9,414,3,1
10,414,1,1
11,414,1,1
12,414,1,1
13,414,1,1
14,414,2,1
0,415,3,1
1,415,1,1
2,415,0,2
3,415,1,1
4,415,3,2
5,415,3,2
6,415,3,1
7,415,3,1
8,415,1,1
9,415,3,1
10,415,1,3
11,415,1,1
12,415,1,1
13,415,1,1
14,415,2,1
0,416,3,1
1,416,1,1
2,416,0,2
3,416,1,1
4,416,3,2
5,416,3,2
6,416,3,1
7,416,3,1
8,416,1,1
9,416,3,1
10,416,1,3
11,416,1,1
12,416,1,1
13,416,1,1
14,416,2,1
0,417,3,1
1,417,1,1
2,417,1,1
3,417,1,1
4,417,1,1
5,417,1,1
6,417,1,1
7,417,1,1
8,417,1,1
9,417,3,1
10,417,1,1
11,417,1,1
12,417,1,1
13,417,1,1
14,417,2,1
0,418,1,0
1,418,1,1
2,418,1,1
3,418,3,1
4,418,1,1
5,418,3,2
6,418,3,1
7,418,3,1
8,418,1,1
9,418,3,1
10,418,1,3
11,418,1,1
12,418,1,1
13,418,1,1
14,418,2,1
0,419,3,1
1,419,1,1
2,419,0,2
3,419,1,1
4,419,3,2
5,419,3,2
6,419,3,1
7,419,3,1
8,419,1,1
9,419,3,1
10,419,1,3
11,419,1,1
12,419,1,1
13,419,1,1
14,419,2,1
0,420,3,1
1,420,1,1
2,420,0,2
3,420,1,1
4,420,3,2
5,420,3,2
6,420,3,1
7,420,3,1
8,420,1,1
9,420,3,1
10,420,1,3
11,420,1,1
12,420,1,1
13,420,1,1
14,420,2,1
0,421,3,1
1,421,1,1
2,421,0,2
3,421,1,1
4,421,3,2
5,421,3,2
6,421,3,1
7,421,3,1
8,421,1,1
9,421,3,1
10,421,1,3
11,421,1,1
12,421,1,1
13,421,1,1
14,421,2,1
0,422,1,1
1,422,1,1
2,422,1,1
3,422,1,1
4,422,1,1
5,422,1,1
6,422,1,1
7,422,1,1
8,422,1,1
9,422,1,1
10,422,1,1
11,422,1,1
12,422,1,1
13,422,1,1
14,422,1,1
0,423,3,1
1,423,1,1
2,423,1,1
3,423,1,1
4,423,1,1
5,423,1,1
6,423,1,1
7,423,1,1
8,423,1,1
9,423,3,1
10,423,1,1
11,423,1,1
12,423,1,1
13,423,1,1
14,423,2,1
0,424,3,1
1,424,1,1
2,424,0,2
3,424,1,1
4,424,3,2
5,424,3,2
6,424,3,1
7,424,3,1
8,424,1,1
9,424,3,1
10,424,1,3
11,424,1,1
12,424,1,1
13,424,1,1
14,424,2,1
0,425,3,1
1,425,1,1
2,425,0,2
3,425,1,1
4,425,3,2
5,425,3,2
6,425,3,1
7,425,3,1
8,425,1,1
9,425,3,1
10,425,1,3
11,425,1,1
12,425,1,1
13,425,1,1
14,425,2,1
0,426,1,1
1,426,1,1
2,426,1,1
3,426,1,1
4,426,1,1
5,426,1,1
6,426,1,1
7,426,1,1
8,426,1,1
9,426,1,1
10,426,1,1
11,426,1,1
12,426,1,1
13,426,1,1
14,426,1,1
0,427,3,1
1,427,1,1
2,427,1,1
3,427,1,1
4,427,1,1
5,427,1,1
6,427,1,1
7,427,1,1
8,427,1,1
9,427,3,1
10,427,1,1
11,427,1,1
12,427,1,1
13,427,1,1
14,427,2,1
0,428,3,1
1,428,1,1
2,428,1,1
3,428,1,1
4,428,1,1
5,428,0,1
6,428,1,1
7,428,3,1
8,428,1,1
9,428,3,1
10,428,1,1
11,428,1,1
12,428,1,1
13,428,2,2
14,428,2,1
0,429,3,1
1,429,1,1
2,429,0,2
3,429,1,1
4,429,3,2
5,429,3,2
6,429,3,1
7,429,3,1
8,429,1,1
9,429,3,1
10,429,1,3
11,429,1,1
12,429,1,1
13,429,1,1
14,429,2,1
0,430,3,1
1,430,1,1
2,430,0,2
3,430,1,1
4,430,3,2
5,430,3,2
6,430,3,1
7,430,3,1
8,430,1,1
9,430,3,1
10,430,1,3
11,430,1,1
12,430,1,1
13,430,1,1
14,430,2,1
0,431,1,0
1,431,1,1
2,431,1,1
3,431,3,1
4,431,1,1
5,431,3,2
6,431,3,1
7,431,3,1
8,431,1,1
9,431,3,1
10,431,1,3
11,431,1,1
12,431,1,1
13,431,1,1
14,431,2,1
0,432,3,1
1,432,1,1
2,432,1,1
3,432,1,1
4,432,1,1
5,432,1,1
6,432,1,1
7,432,1,1
8,432,1,1
9,432,3,1
10,432,1,1
11,432,1,1
12,432,1,1
13,432,1,1
14,432,2,1
0,433,1,1
1,433,1,1
2,433,1,1
3,433,1,1
4,433,1,1
5,433,1,1
6,433,1,1
7,433,1,1
8,433,1,1
9,433,1,1
10,433,1,1
11,433,1,1
12,433,1,1
13,433,1,1
14,433,1,1
0,434,3,1
1,434,1,1
2,434,0,2
3,434,1,1
4,434,3,2
5,434,3,2
6,434,3,1
7,434,3,1
8,434,1,1
9,434,3,1
10,434,1,3
11,434,1,1
12,434,1,1
13,434,1,1
14,434,2,1
0,435,3,1
1,435,1,1
2,435,1,1
3,435,1,1
4,435,1,1
5,435,1,1
6,435,1,1
7,435,1,1
8,435,1,1
9,435,3,1
10,435,1,1
11,435,1,1
12,435,1,1
13,435,1,1
14,435,2,1
0,436,3,1
1,436,1,1
2,436,1,1
3,436,1,1
4,436,1,1
5,436,1,1
6,436,1,1
7,436,1,1
8,436,1,1
9,436,3,1
10,436,1,1
11,436,1,1
12,436,1,1
13,436,1,1
14,436,2,1
0,437,3,1
1,437,1,1
2,437,0,2
3,437,1,1
4,437,3,2
5,437,3,2
6,437,3,1
7,437,3,1
8,437,1,1
9,437,3,1
10,437,1,3
11,437,1,1
12,437,1,1
13,437,1,1
14,437,2,1
0,438,3,1
1,438,1,1
2,438,1,1
3,438,1,1
4,438,1,1
5,438,1,1
6,438,1,1
7,438,1,1
8,438,1,1
9,438,3,1
10,438,1,1
11,438,1,1
12,438,1,1
13,438,1,1
14,438,2,1
0,439,3,1
1,439,1,1
2,439,0,2
3,439,1,1
4,439,3,2
5,439,3,2
6,439,3,1
7,439,3,1
8,439,1,1
9,439,3,1
10,439,1,3
11,439,1,1
12,439,1,1
13,439,1,1
14,439,2,1
0,440,1,1
1,440,1,1
2,440,1,1
3,440,1,1
4,440,1,1
5,440,1,1
6,440,1,1
7,440,1,1
8,440,1,1
9,440,1,1
10,440,1,1
11,440,1,1
12,440,1,1
13,440,1,1
14,440,1,1
0,441,3,1
1,441,1,1
2,441,1,1
3,441,1,1
4,441,1,1
5,441,1,1
6,441,1,1
7,441,1,1
8,441,1,1
9,441,3,1
10,441,1,1
11,441,1,1
12,441,1,1
13,441,1,1
14,441,2,1
0,442,1,0
1,442,1,1
2,442,1,1
3,442,3,1
4,442,1,1
5,442,3,2
6,442,3,1
7,442,3,1
8,442,1,1
9,442,3,1
10,442,1,3
11,442,1,1
12,442,1,1
13,442,1,1
14,442,2,1
0,443,3,1
1,443,1,1
2,443,1,1
3,443,1,1
4,443,1,1
5,443,1,1
6,443,1,1
7,443,1,1
8,443,1,1
9,443,3,1
10,443,1,1
11,443,1,1
12,443,1,1
13,443,1,1
14,443,2,1
0,444,3,1
1,444,1,1
2,444,0,2
3,444,1,1
4,444,3,2
5,444,3,2
6,444,3,1
7,444,3,1
8,444,1,1
9,444,3,1
10,444,1,3
11,444,1,1
12,444,1,1
13,444,1,1
14,444,2,1
0,445,3,1
1,445,1,1
2,445,0,2
3,445,1,1
4,445,3,2
5,445,3,2
6,445,3,1
7,445,3,1
8,445,1,1
9,445,3,1
10,445,1,3
11,445,1,1
12,445,1,1
13,445,1,1
14,445,2,1
0,446,3,1
1,446,1,1
2,446,0,2
3,446,1,1
4,446,3,2
5,446,3,2
6,446,3,1
7,446,3,1
8,446,1,1
9,446,3,1
10,446,1,3
11,446,1,1
12,446,1,1
13,446,1,1
14,446,2,1
0,447,3,1
1,447,1,1
2,447,1,1
3,447,1,1
4,447,1,1
5,447,1,1
6,447,1,1
7,447,1,1
8,447,1,1
9,447,3,1
10,447,1,1
11,447,1,1
12,447,1,1
13,447,1,1
14,447,2,1
0,448,3,1
1,448,1,1
2,448,0,2
3,448,1,1
4,448,3,2
5,448,3,2
6,448,3,1
7,448,3,1
8,448,1,1
9,448,3,1
10,448,1,3
11,448,1,1
12,448,1,1
13,448,1,1
14,448,2,1
0,449,3,1
1,449,1,1
2,449,1,1
3,449,1,1
4,449,1,1
5,449,1,1
6,449,1,1
7,449,1,1
8,449,1,1
9,449,3,1
10,449,1,1
11,449,1,1
12,449,1,1
13,449,1,1
14,449,2,1
0,450,3,1
1,450,1,1
2,450,1,1
3,450,1,1
4,450,1,1
5,450,0,1
6,450,1,1
7,450,3,1
8,450,1,1
9,450,3,1
10,450,1,1
11,450,1,1
12,450,1,1
13,450,2,2
14,450,2,1
0,451,3,1
1,451,1,1
2,451,1,1
3,451,1,1
4,451,1,1
5,451,1,1
6,451,1,1
7,451,1,1
8,451,1,1
9,451,3,1
10,451,1,1
11,451,1,1
12,451,1,1
13,451,1,1
14,451,2,1
0,452,3,1
1,452,1,1
2,452,0,2
3,452,1,1
4,452,3,2
5,452,3,2
6,452,3,1
7,452,3,1
8,452,1,1
9,452,3,1
10,452,1,3
11,452,1,1
12,452,1,1
13,452,1,1
14,452,2,1
0,453,3,1
1,453,1,1
2,453,1,1
3,453,1,1
4,453,1,1
5,453,1,1
6,453,1,1
7,453,1,1
8,453,1,1
9,453,3,1
10,453,1,1
11,453,1,1
12,453,1,1
13,453,1,1
14,453,2,1
0,454,3,1
1,454,1,1
2,454,1,1
3,454,1,1
4,454,1,1
5,454,1,1
6,454,1,1
7,454,1,1
8,454,1,1
9,454,3,1
10,454,1,1
11,454,1,1
12,454,1,1
13,454,1,1
14,454,2,1
0,455,1,1
1,455,1,1
2,455,1,1
3,455,1,1
4,455,1,1
5,455,1,1
6,455,1,1
7,455,1,1
8,455,1,1
9,455,1,1
10,455,1,1
11,455,1,1
12,455,1,1
13,455,1,1
14,455,1,1
0,456,3,1
1,456,1,1
2,456,0,2
3,456,1,1
4,456,3,2
5,456,3,2
6,456,3,1
7,456,3,1
8,456,1,1
9,456,3,1
10,456,1,3
11,456,1,1
12,456,1,1
13,456,1,1
14,456,2,1
0,457,3,1
1,457,1,1
2,457,0,2
3,457,1,1
4,457,3,2
5,457,3,2
6,457,3,1
7,457,3,1
8,457,1,1
9,457,3,1
10,457,1,3
11,457,1,1
