segment,cell,copiesX,copiesY
3,322,3,1
4,322,1,3
5,322,3,1
6,322,1,1
7,322,2,1
8,322,1,3
9,322,1,1
10,322,1,1
11,322,2,2
12,322,2,2
13,322,1,1
14,322,1,1
0,323,2,1
1,323,1,1
2,323,1,1
3,323,2,3
4,323,1,1
5,323,1,1
6,323,3,3
7,323,2,2
8,323,3,3
9,323,1,1
10,323,1,1
11,323,3,3
12,323,2,2
13,323,1,1
14,323,1,1
0,324,2,1
1,324,1,1
2,324,1,1
3,324,3,1
4,324,1,3
5,324,3,1
6,324,1,1
7,324,2,1
8,324,1,3
9,324,1,1
10,324,1,1
11,324,2,2
12,324,2,2
13,324,1,1
14,324,1,1
0,325,1,1
1,325,1,1
2,325,1,1
3,325,1,1
4,325,1,1
5,325,1,1
6,325,1,1
7,325,1,1
8,325,1,1
9,325,1,1
10,325,1,1
11,325,1,1
12,325,1,1
13,325,1,1
14,325,1,1
0,326,2,1
1,326,1,1
2,326,1,1
3,326,3,1
4,326,1,3
5,326,3,1
6,326,1,1
7,326,2,1
8,326,1,3
9,326,1,1
10,326,1,1
11,326,2,2
12,326,2,2
13,326,1,1
14,326,1,1
0,327,2,1
1,327,1,1
2,327,1,1
3,327,2,3
4,327,1,1
5,327,1,1
6,327,1,1
7,327,1,1
8,327,1,3
9,327,1,1
10,327,2,2
11,327,2,2
12,327,2,2
13,327,1,1
14,327,1,1
0,328,2,1
1,328,1,1
2,328,1,1
3,328,2,3
4,328,1,1
5,328,1,1
6,328,1,1
7,328,1,1
8,328,1,3
9,328,1,1
10,328,2,2
11,328,2,2
12,328,2,2
13,328,1,1
14,328,1,1
0,329,2,1
1,329,1,1
2,329,1,1
3,329,2,3
4,329,1,1
5,329,1,1
6,329,1,1
7,329,1,1
8,329,1,3
9,329,1,1
10,329,2,2
11,329,2,2
12,329,2,2
13,329,1,1
14,329,1,1
0,330,2,1
1,330,1,1
2,330,1,1
3,330,3,1
4,330,1,3
5,330,3,1
6,330,1,1
7,330,2,1
8,330,1,3
9,330,1,1
10,330,1,1
11,330,2,2
12,330,2,2
13,330,1,1
14,330,1,1
0,331,3,1
1,331,3,2
2,331,1,1
3,331,0,2
4,331,1,1
5,331,2,2
6,331,1,1
7,331,1,1
8,331,1,1
9,331,1,1
10,331,1,1
11,331,2,2
12,331,2,2
13,331,1,1
14,331,1,1
0,332,2,1
1,332,1,1
2,332,1,1
3,332,3,1
4,332,1,3
5,332,3,1
6,332,1,1
7,332,2,1
8,332,1,3
9,332,1,1
10,332,1,1
11,332,2,2
12,332,2,2
13,332,1,1
14,332,1,1
0,333,1,3
1,333,1,1
2,333,2,2
3,333,3,1
4,333,1,3
5,333,3,1
6,333,1,1
7,333,2,1
8,333,1,3
9,333,1,1
10,333,1,1
11,333,2,2
12,333,2,2
13,333,1,1
14,333,1,1
0,334,2,1
1,334,1,1
2,334,1,1
3,334,2,3
4,334,1,1
5,334,1,1
6,334,1,1
7,334,1,1
8,334,1,1
9,334,1,1
10,334,1,1
11,334,1,1
12,334,2,2
13,334,1,1
14,334,1,1
0,335,2,1
1,335,1,1
2,335,1,1
3,335,2,3
4,335,1,1
5,335,1,1
6,335,3,3
7,335,2,2
8,335,3,3
9,335,1,1
10,335,1,1
11,335,3,3
12,335,2,2
13,335,1,1
14,335,1,1
0,336,2,1
1,336,1,1
2,336,1,1
3,336,2,3
4,336,1,1
5,336,1,1
6,336,3,3
7,336,2,2
8,336,3,3
9,336,1,1
10,336,1,1
11,336,3,3
12,336,2,2
13,336,1,1
14,336,1,1
0,337,1,3
1,337,1,1
2,337,2,2
3,337,3,1
4,337,1,3
5,337,3,1
6,337,1,1
7,337,2,1
8,337,1,3
9,337,1,1
10,337,1,1
11,337,2,2
12,337,2,2
13,337,1,1
14,337,1,1
0,338,2,1
1,338,1,1
2,338,1,1
3,338,2,3
4,338,1,1
5,338,1,1
6,338,1,1
7,338,1,1
8,338,1,1
9,338,1,1
10,338,1,1
11,338,1,1
12,338,2,2
13,338,1,1
14,338,1,1
0,339,2,1
1,339,1,1
2,339,1,1
3,339,2,3
4,339,1,1
5,339,1,1
6,339,3,3
7,339,2,2
8,339,3,3
9,339,1,1
10,339,1,1
11,339,3,3
12,339,2,2
13,339,1,1
14,339,1,1
0,340,2,1
1,340,1,1
2,340,1,1
3,340,2,3
4,340,1,1
5,340,1,1
6,340,1,1
7,340,1,1
8,340,1,1
9,340,1,1
10,340,1,1
11,340,1,1
12,340,2,2
13,340,1,1
14,340,1,1
0,341,1,3
1,341,1,1
2,341,2,2
3,341,3,1
4,341,1,3
5,341,3,1
6,341,1,1
7,341,2,1
8,341,1,3
9,341,1,1
10,341,1,1
11,341,2,2
12,341,2,2
13,341,1,1
14,341,1,1
0,342,3,1
1,342,3,2
2,342,1,1
3,342,0,2
4,342,1,1
5,342,2,2
6,342,1,1
7,342,1,1
8,342,1,1
9,342,1,1
10,342,1,1
11,342,2,2
12,342,2,2
13,342,1,1
14,342,1,1
0,343,1,1
1,343,1,1
2,343,1,1
3,343,1,1
4,343,1,1
5,343,1,1
6,343,1,1
7,343,1,1
8,343,1,1
9,343,1,1
10,343,1,1
11,343,1,1
12,343,1,1
13,343,1,1
14,343,1,1
0,344,2,1
1,344,1,1
2,344,1,1
3,344,3,1
4,344,1,3
5,344,3,1
6,344,1,1
7,344,2,1
8,344,1,3
9,344,1,1
10,344,1,1
11,344,2,2
12,344,2,2
13,344,1,1
14,344,1,1
0,345,3,1
1,345,3,2
2,345,1,1
3,345,0,2
4,345,1,1
5,345,2,2
6,345,1,1
7,345,1,1
8,345,1,1
9,345,1,1
10,345,1,1
11,345,2,2
12,345,2,2
13,345,1,1
14,345,1,1
0,346,2,1
1,346,1,1
2,346,1,1
3,346,2,3
4,346,1,1
5,346,1,1
6,346,1,1
7,346,1,1
8,346,1,3
9,346,1,1
10,346,2,2
11,346,2,2
12,346,2,2
13,346,1,1
14,346,1,1
0,347,2,1
1,347,1,1
2,347,1,1
3,347,3,1
4,347,1,3
5,347,3,1
6,347,1,1
7,347,2,1
8,347,1,3
9,347,1,1
10,347,1,1
11,347,2,2
12,347,2,2
13,347,1,1
14,347,1,1
0,348,2,1
1,348,1,1
2,348,1,1
3,348,2,3
4,348,1,1
5,348,1,1
6,348,3,3
7,348,2,2
8,348,3,3
9,348,1,1
10,348,1,1
11,348,3,3
12,348,2,2
13,348,1,1
14,348,1,1
0,349,2,1
1,349,1,1
2,349,1,1
3,349,2,3
4,349,1,1
5,349,1,1
6,349,1,1
7,349,1,1
8,349,1,1
9,349,1,1
10,349,1,1
11,349,1,1
12,349,2,2
13,349,1,1
14,349,1,1
0,350,2,1
1,350,1,1
2,350,1,1
3,350,2,3
4,350,1,1
5,350,1,1
6,350,1,1
7,350,1,1
8,350,1,1
9,350,1,1
10,350,1,1
11,350,1,1
12,350,2,2
13,350,1,1
14,350,1,1
0,351,2,1
1,351,1,1
2,351,1,1
3,351,2,3
4,351,1,1
5,351,1,1
6,351,1,1
7,351,1,1
8,351,1,1
9,351,1,1
10,351,1,1
11,351,1,1
12,351,2,2
13,351,1,1
14,351,1,1
0,352,2,1
1,352,1,1
2,352,1,1
3,352,3,1
4,352,1,3
5,352,3,1
6,352,1,1
7,352,2,1
8,352,1,3
9,352,1,1
10,352,1,1
11,352,2,2
12,352,2,2
13,352,1,1
14,352,1,1
0,353,2,1
1,353,1,1
2,353,1,1
3,353,3,1
4,353,1,3
5,353,3,1
6,353,1,1
7,353,2,1
8,353,1,3
9,353,1,1
10,353,1,1
11,353,2,2
12,353,2,2
13,353,1,1
14,353,1,1
0,354,2,1
1,354,1,1
2,354,1,1
3,354,2,3
4,354,1,1
5,354,1,1
6,354,3,3
7,354,2,2
8,354,3,3
9,354,1,1
10,354,1,1
11,354,3,3
12,354,2,2
13,354,1,1
14,354,1,1
0,355,2,1
1,355,1,1
2,355,1,1
3,355,3,1
4,355,1,3
5,355,3,1
6,355,1,1
7,355,2,1
8,355,1,3
9,355,1,1
10,355,1,1
11,355,2,2
12,355,2,2
13,355,1,1
14,355,1,1
0,356,1,1
1,356,1,1
2,356,1,1
3,356,1,1
4,356,1,1
5,356,1,1
6,356,1,1
7,356,1,1
8,356,1,1
9,356,1,1
10,356,1,1
11,356,1,1
12,356,1,1
13,356,1,1
14,356,1,1
0,357,2,1
1,357,1,1
2,357,1,1
3,357,2,3
4,357,1,1
5,357,1,1
6,357,3,3
7,357,2,2
8,357,3,3
9,357,1,1
10,357,1,1
11,357,3,3
12,357,2,2
13,357,1,1
14,357,1,1
0,358,1,1
1,358,1,1
2,358,1,1
3,358,1,1
4,358,1,1
5,358,1,1
6,358,1,1
7,358,1,1
8,358,1,1
9,358,1,1
10,358,1,1
11,358,1,1
12,358,1,1
13,358,1,1
14,358,1,1
0,359,1,3
1,359,1,1
2,359,2,2
3,359,3,1
4,359,1,3
5,359,3,1
6,359,1,1
7,359,2,1
8,359,1,3
9,359,1,1
10,359,1,1
11,359,2,2
12,359,2,2
13,359,1,1
14,359,1,1
0,360,2,1
1,360,1,1
2,360,1,1
3,360,2,3
4,360,1,1
5,360,1,1
6,360,3,3
7,360,2,2
8,360,3,3
9,360,1,1
10,360,1,1
11,360,3,3
12,360,2,2
13,360,1,1
14,360,1,1
0,361,2,1
1,361,1,1
2,361,1,1
3,361,2,3
4,361,1,1
5,361,1,1
6,361,1,1
7,361,1,1
8,361,1,3
9,361,1,1
10,361,2,2
11,361,2,2
12,361,2,2
13,361,1,1
14,361,1,1
0,362,2,1
1,362,1,1
2,362,1,1
3,362,2,3
4,362,1,1
5,362,1,1
6,362,3,3
7,362,2,2
8,362,3,3
9,362,1,1
10,362,1,1
11,362,3,3
12,362,2,2
13,362,1,1
14,362,1,1
0,363,2,1
1,363,1,1
2,363,1,1
3,363,2,3
4,363,1,1
5,363,1,1
6,363,3,3
7,363,2,2
8,363,3,3
9,363,1,1
10,363,1,1
11,363,3,3
12,363,2,2
13,363,1,1
14,363,1,1
0,364,1,3
1,364,1,1
2,364,2,2
3,364,3,1
4,364,1,3
5,364,3,1
6,364,1,1
7,364,2,1
8,364,1,3
9,364,1,1
10,364,1,1
11,364,2,2
12,364,2,2
13,364,1,1
14,364,1,1
0,365,3,1
1,365,3,2
2,365,1,1
3,365,0,2
4,365,1,1
5,365,2,2
6,365,1,1
7,365,1,1
8,365,1,1
9,365,1,1
10,365,1,1
11,365,2,2
12,365,2,2
13,365,1,1
14,365,1,1
0,366,2,1
1,366,1,1
2,366,1,1
3,366,3,1
4,366,1,3
5,366,3,1
6,366,1,1
7,366,2,1
8,366,1,3
9,366,1,1
10,366,1,1
11,366,2,2
12,366,2,2
13,366,1,1
14,366,1,1
0,367,3,1
1,367,1,0
2,367,1,1
3,367,0,2
4,367,1,1
5,367,2,2
6,367,1,1
7,367,1,1
8,367,1,1
9,367,1,1
10,367,1,1
11,367,2,2
12,367,2,2
13,367,1,1
14,367,1,1
0,368,2,1
1,368,1,1
2,368,1,1
3,368,2,3
4,368,1,1
5,368,1,1
6,368,1,1
7,368,1,1
8,368,1,3
9,368,1,1
10,368,2,2
11,368,2,2
12,368,2,2
13,368,1,1
14,368,1,1
0,369,1,1
1,369,1,1
2,369,1,1
3,369,1,1
4,369,1,1
5,369,1,1
6,369,1,1
7,369,1,1
8,369,1,1
9,369,1,1
10,369,1,1
11,369,1,1
12,369,1,1
13,369,1,1
14,369,1,1
0,370,2,1
1,370,1,1
2,370,1,1
3,370,2,3
4,370,1,1
5,370,1,1
6,370,3,3
7,370,2,2
8,370,3,3
9,370,1,1
10,370,1,1
11,370,3,3
12,370,2,2
13,370,1,1
14,370,1,1
0,371,1,1
1,371,1,1
2,371,1,1
3,371,1,1
4,371,1,1
5,371,1,1
6,371,1,1
7,371,1,1
8,371,1,1
9,371,1,1
10,371,1,1
11,371,1,1
12,371,1,1
13,371,1,1
14,371,1,1
0,372,1,1
1,372,1,1
2,372,1,1
3,372,1,1
4,372,1,1
5,372,1,1
6,372,1,1
7,372,1,1
8,372,1,1
9,372,1,1
10,372,1,1
11,372,1,1
12,372,1,1
13,372,1,1
14,372,1,1
0,373,1,1
1,373,1,1
2,373,1,1
3,373,1,1
4,373,1,1
5,373,1,1
6,373,1,1
7,373,1,1
8,373,1,1
9,373,1,1
10,373,1,1
11,373,1,1
12,373,1,1
13,373,1,1
14,373,1,1
0,374,2,1
1,374,1,1
2,374,1,1
3,374,2,3
4,374,1,1
5,374,1,1
6,374,3,3
7,374,2,2
8,374,3,3
9,374,1,1
10,374,1,1
11,374,3,3
12,374,2,2
13,374,1,1
14,374,1,1
0,375,1,1
1,375,1,1
2,375,1,1
3,375,1,1
4,375,1,1
5,375,1,1
6,375,1,1
7,375,1,1
8,375,1,1
9,375,1,1
10,375,1,1
11,375,1,1
12,375,1,1
13,375,1,1
14,375,1,1
0,376,2,1
1,376,1,1
2,376,1,1
3,376,2,3
4,376,1,1
5,376,1,1
6,376,3,3
7,376,2,2
8,376,3,3
9,376,1,1
10,376,1,1
11,376,3,3
12,376,2,2
13,376,1,1
14,376,1,1
0,377,2,1
1,377,1,1
2,377,1,1
3,377,2,3
4,377,1,1
5,377,1,1
6,377,3,3
7,377,2,2
8,377,3,3
9,377,1,1
10,377,1,1
11,377,3,3
12,377,2,2
13,377,1,1
14,377,1,1
0,378,3,1
1,378,1,0
2,378,1,1
3,378,0,2
4,378,1,1
5,378,2,2
6,378,1,1
7,378,1,1
8,378,1,1
9,378,1,1
10,378,1,1
11,378,2,2
12,378,2,2
13,378,1,1
14,378,1,1
0,379,2,1
1,379,1,1
2,379,1,1
3,379,2,3
4,379,1,1
5,379,1,1
6,379,1,1
7,379,1,1
8,379,1,1
9,379,1,1
10,379,1,1
11,379,1,1
12,379,2,2
13,379,1,1
14,379,1,1
0,380,2,1
1,380,1,1
2,380,1,1
3,380,3,1
4,380,1,3
5,380,3,1
6,380,1,1
7,380,2,1
8,380,1,3
9,380,1,1
10,380,1,1
11,380,2,2
12,380,2,2
13,380,1,1
14,380,1,1
0,381,2,1
1,381,1,1
2,381,1,1
3,381,2,3
4,381,1,1
5,381,1,1
6,381,3,3
7,381,2,2
8,381,3,3
9,381,1,1
10,381,1,1
11,381,3,3
12,381,2,2
13,381,1,1
14,381,1,1
0,382,1,3
1,382,1,1
2,382,2,2
3,382,3,1
4,382,1,3
5,382,3,1
6,382,1,1
7,382,2,1
8,382,1,3
9,382,1,1
10,382,1,1
11,382,2,2
12,382,2,2
13,382,1,1
14,382,1,1
0,383,1,3
1,383,1,1
2,383,2,2
3,383,3,1
4,383,1,3
5,383,3,1
6,383,1,1
7,383,2,1
8,383,1,3
9,383,1,1
10,383,1,1
11,383,2,2
12,383,2,2
13,383,1,1
14,383,1,1
0,384,2,1
1,384,1,1
2,384,1,1
3,384,2,3
4,384,1,1
5,384,1,1
6,384,1,1
7,384,1,1
8,384,1,1
9,384,1,1
10,384,1,1
11,384,1,1
12,384,2,2
13,384,1,1
14,384,1,1
0,385,3,1
1,385,1,0
2,385,1,1
3,385,0,2
4,385,1,1
5,385,2,2
6,385,1,1
7,385,1,1
8,385,1,1
9,385,1,1
10,385,1,1
11,385,2,2
12,385,2,2
13,385,1,1
14,385,1,1
0,386,1,3
1,386,1,1
2,386,2,2
3,386,3,1
4,386,1,3
5,386,3,1
6,386,1,1
7,386,2,1
8,386,1,3
9,386,1,1
10,386,1,1
11,386,2,2
12,386,2,2
13,386,1,1
14,386,1,1
0,387,3,1
1,387,1,0
2,387,1,1
3,387,0,2
4,387,1,1
5,387,2,2
6,387,1,1
7,387,1,1
8,387,1,1
9,387,1,1
10,387,1,1
11,387,2,2
12,387,2,2
13,387,1,1
14,387,1,1
0,388,1,3
1,388,1,1
2,388,2,2
3,388,3,1
4,388,1,3
5,388,3,1
6,388,1,1
7,388,2,1
8,388,1,3
9,388,1,1
10,388,1,1
11,388,2,2
12,388,2,2
13,388,1,1
14,388,1,1
0,389,1,1
1,389,1,1
2,389,1,1
3,389,1,1
4,389,1,1
5,389,1,1
6,389,1,1
7,389,1,1
8,389,1,1
9,389,1,1
10,389,1,1
11,389,1,1
12,389,1,1
13,389,1,1
14,389,1,1
0,390,1,1
1,390,1,1
2,390,1,1
3,390,1,1
4,390,1,1
5,390,1,1
6,390,1,1
7,390,1,1
8,390,1,1
9,390,1,1
10,390,1,1
11,390,1,1
12,390,1,1
13,390,1,1
14,390,1,1
0,391,3,1
1,391,1,0
2,391,1,1
3,391,0,2
4,391,1,1
5,391,2,2
6,391,1,1
7,391,1,1
8,391,1,1
9,391,1,1
10,391,1,1
11,391,2,2
12,391,2,2
13,391,1,1
14,391,1,1
0,392,2,1
1,392,1,1
2,392,1,1
3,392,3,1
4,392,1,3
5,392,3,1
6,392,1,1
7,392,2,1
8,392,1,3
9,392,1,1
10,392,1,1
11,392,2,2
12,392,2,2
13,392,1,1
14,392,1,1
0,393,2,1
1,393,1,1
2,393,1,1
3,393,2,3
4,393,1,1
5,393,1,1
6,393,1,1
7,393,1,1
8,393,1,1
9,393,1,1
10,393,1,1
11,393,1,1
12,393,1,1
13,393,3,2
14,393,3,1
0,394,3,1
1,394,3,2
2,394,1,1
3,394,0,2
4,394,1,1
5,394,2,2
6,394,1,1
7,394,1,1
8,394,1,1
9,394,1,1
10,394,1,1
11,394,2,2
12,394,2,2
13,394,1,1
14,394,1,1
0,395,2,1
1,395,1,1
2,395,1,1
3,395,3,1
4,395,1,3
5,395,3,1
6,395,1,1
7,395,2,1
8,395,1,3
9,395,1,1
10,395,1,1
11,395,2,2
12,395,2,2
13,395,1,1
14,395,1,1
0,396,3,1
1,396,3,2
2,396,1,1
3,396,0,2
4,396,1,1
5,396,2,2
6,396,1,1
7,396,1,1
8,396,1,1
9,396,1,1
10,396,1,1
11,396,2,2
12,396,2,2
13,396,1,1
14,396,1,1
0,397,2,1
1,397,1,1
2,397,1,1
3,397,3,1
4,397,1,3
5,397,3,1
6,397,1,1
7,397,2,1
8,397,1,3
9,397,1,1
10,397,1,1
11,397,2,2
12,397,2,2
13,397,1,1
14,397,1,1
0,398,2,1
1,398,1,1
2,398,1,1
3,398,3,1
4,398,1,3
5,398,3,1
6,398,1,1
7,398,2,1
8,398,1,3
9,398,1,1
10,398,1,1
11,398,2,2
12,398,2,2
13,398,1,1
14,398,1,1
0,399,2,1
1,399,1,1
2,399,1,1
3,399,2,3
4,399,1,1
5,399,1,1
6,399,3,3
7,399,2,2
8,399,3,3
9,399,1,1
10,399,1,1
11,399,3,3
12,399,2,2
13,399,1,1
14,399,1,1
0,400,2,1
1,400,1,1
2,400,1,1
3,400,2,3
4,400,1,1
5,400,1,1
6,400,1,1
7,400,1,1
8,400,1,1
9,400,1,1
10,400,1,1
11,400,1,1
12,400,1,1
13,400,3,2
14,400,3,1
0,401,3,1
1,401,3,2
2,401,1,1
3,401,0,2
4,401,1,1
5,401,2,2
6,401,1,1
7,401,1,1
8,401,1,1
9,401,1,1
10,401,1,1
11,401,2,2
12,401,2,2
13,401,1,1
14,401,1,1
0,402,1,3
1,402,1,1
2,402,2,2
3,402,3,1
4,402,1,3
5,402,3,1
6,402,1,1
7,402,2,1
8,402,1,3
9,402,1,1
10,402,1,1
11,402,2,2
12,402,2,2
13,402,1,1
14,402,1,1
0,403,2,1
1,403,1,1
2,403,1,1
3,403,2,3
4,403,1,1
5,403,1,1
6,403,3,3
7,403,2,2
8,403,3,3
9,403,1,1
10,403,1,1
11,403,3,3
12,403,2,2
13,403,1,1
14,403,1,1
0,404,2,1
1,404,1,1
2,404,1,1
3,404,2,3
4,404,1,1
5,404,1,1
6,404,1,1
7,404,1,1
8,404,1,3
9,404,1,1
10,404,2,2
11,404,2,2
12,404,2,2
13,404,1,1
14,404,1,1
0,405,2,1
1,405,1,1
2,405,1,1
3,405,2,3
4,405,1,1
5,405,1,1
6,405,1,1
7,405,1,1
8,405,1,3
9,405,1,1
10,405,2,2
11,405,2,2
12,405,2,2
13,405,1,1
14,405,1,1
0,406,2,1
1,406,1,1
2,406,1,1
3,406,2,3
4,406,1,1
5,406,1,1
6,406,1,1
7,406,1,1
8,406,1,1
9,406,1,1
10,406,1,1
11,406,1,1
12,406,1,1
13,406,3,2
14,406,3,1
0,407,2,1
1,407,1,1
2,407,1,1
3,407,2,3
4,407,1,1
5,407,1,1
6,407,1,1
7,407,1,1
8,407,1,1
9,407,1,1
10,407,1,1
11,407,1,1
12,407,2,2
13,407,1,1
14,407,1,1
0,408,3,1
1,408,3,2
2,408,1,1
3,408,0,2
4,408,1,1
5,408,2,2
6,408,1,1
7,408,1,1
8,408,1,1
9,408,1,1
10,408,1,1
11,408,2,2
12,408,2,2
13,408,1,1
14,408,1,1
0,409,1,1
1,409,1,1
2,409,1,1
3,409,1,1
4,409,1,1
5,409,1,1
6,409,1,1
7,409,1,1
8,409,1,1
9,409,1,1
10,409,1,1
11,409,1,1
12,409,1,1
13,409,1,1
14,409,1,1
0,410,2,1
1,410,1,1
2,410,1,1
3,410,2,3
4,410,1,1
5,410,1,1
6,410,1,1
7,410,1,1
8,410,1,1
9,410,1,1
10,410,1,1
11,410,1,1
12,410,2,2
13,410,1,1
14,410,1,1
0,411,2,1
1,411,1,1
2,411,1,1
3,411,2,3
4,411,1,1
5,411,1,1
6,411,1,1
7,411,1,1
8,411,1,1
9,411,1,1
10,411,1,1
11,411,1,1
12,411,1,1
13,411,3,2
14,411,3,1
0,412,2,1
1,412,1,1
2,412,1,1
3,412,3,1
4,412,1,3
5,412,3,1
6,412,1,1
7,412,2,1
8,412,1,3
9,412,1,1
10,412,1,1
11,412,2,2
12,412,2,2
13,412,1,1
14,412,1,1
0,413,2,1
1,413,1,1
2,413,1,1
3,413,3,1
4,413,1,3
5,413,3,1
6,413,1,1
7,413,2,1
8,413,1,3
9,413,1,1
10,413,1,1
11,413,2,2
12,413,2,2
13,413,1,1
14,413,1,1
0,414,2,1
1,414,1,1
2,414,1,1
3,414,3,1
4,414,1,3
5,414,3,1
6,414,1,1
7,414,2,1
8,414,1,3
9,414,1,1
10,414,1,1
11,414,2,2
12,414,2,2
13,414,1,1
14,414,1,1
0,415,2,1
1,415,1,1
2,415,1,1
3,415,2,3
4,415,1,1
5,415,1,1
6,415,1,1
7,415,1,1
8,415,1,3
9,415,1,1
10,415,2,2
11,415,2,2
12,415,2,2
13,415,1,1
14,415,1,1
0,416,2,1
1,416,1,1
2,416,1,1
3,416,2,3
4,416,1,1
5,416,1,1
6,416,1,1
7,416,1,1
8,416,1,3
9,416,1,1
10,416,2,2
11,416,2,2
12,416,2,2
13,416,1,1
14,416,1,1
0,417,2,1
1,417,1,1
2,417,1,1
3,417,2,3
4,417,1,1
5,417,1,1
6,417,1,1
7,417,1,1
8,417,1,1
9,417,1,1
10,417,1,1
11,417,1,1
12,417,1,1
13,417,3,2
14,417,3,1
0,418,1,1
1,418,1,1
2,418,1,1
3,418,1,1
4,418,1,1
5,418,1,1
6,418,1,1
7,418,1,1
8,418,1,1
9,418,1,1
10,418,1,1
11,418,1,1
12,418,1,1
13,418,1,1
14,418,1,1
0,419,2,1
1,419,1,1
2,419,1,1
3,419,2,3
4,419,1,1
5,419,1,1
6,419,1,1
7,419,1,1
8,419,1,1
9,419,1,1
10,419,1,1
11,419,1,1
12,419,2,2
13,419,1,1
14,419,1,1
0,420,2,1
1,420,1,1
2,420,1,1
3,420,2,3
4,420,1,1
5,420,1,1
6,420,3,3
7,420,2,2
8,420,3,3
9,420,1,1
10,420,1,1
11,420,3,3
12,420,2,2
13,420,1,1
14,420,1,1
0,421,2,1
1,421,1,1
2,421,1,1
3,421,2,3
4,421,1,1
5,421,1,1
6,421,1,1
7,421,1,1
8,421,1,1
9,421,1,1
10,421,1,1
11,421,1,1
12,421,2,2
13,421,1,1
14,421,1,1
0,422,1,3
1,422,1,1
2,422,2,2
3,422,3,1
4,422,1,3
5,422,3,1
6,422,1,1
7,422,2,1
8,422,1,3
9,422,1,1
10,422,1,1
11,422,2,2
12,422,2,2
13,422,1,1
14,422,1,1
0,423,2,1
1,423,1,1
2,423,1,1
3,423,3,1
4,423,1,3
5,423,3,1
6,423,1,1
7,423,2,1
8,423,1,3
9,423,1,1
10,423,1,1
11,423,2,2
12,423,2,2
13,423,1,1
14,423,1,1
0,424,2,1
1,424,1,1
2,424,1,1
3,424,2,3
4,424,1,1
5,424,1,1
6,424,1,1
7,424,1,1
8,424,1,1
9,424,1,1
10,424,1,1
11,424,1,1
12,424,2,2
13,424,1,1
14,424,1,1
0,425,2,1
1,425,1,1
2,425,1,1
3,425,2,3
4,425,1,1
5,425,1,1
6,425,1,1
7,425,1,1
8,425,1,3
9,425,1,1
10,425,2,2
11,425,2,2
12,425,2,2
13,425,1,1
14,425,1,1
0,426,2,1
1,426,1,1
2,426,1,1
3,426,2,3
4,426,1,1
5,426,1,1
6,426,3,3
7,426,2,2
8,426,3,3
9,426,1,1
10,426,1,1
11,426,3,3
12,426,2,2
13,426,1,1
14,426,1,1
0,427,3,1
1,427,1,0
2,427,1,1
3,427,0,2
4,427,1,1
5,427,2,2
6,427,1,1
7,427,1,1
8,427,1,1
9,427,1,1
10,427,1,1
11,427,2,2
12,427,2,2
13,427,1,1
14,427,1,1
0,428,3,1
1,428,3,2
2,428,1,1
3,428,0,2
4,428,1,1
5,428,2,2
6,428,1,1
7,428,1,1
8,428,1,1
9,428,1,1
10,428,1,1
11,428,2,2
12,428,2,2
13,428,1,1
14,428,1,1
0,429,2,1
1,429,1,1
2,429,1,1
3,429,2,3
4,429,1,1
5,429,1,1
6,429,1,1
7,429,1,1
8,429,1,1
9,429,1,1
10,429,1,1
11,429,1,1
12,429,2,2
13,429,1,1
14,429,1,1
0,430,2,1
1,430,1,1
2,430,1,1
3,430,2,3
4,430,1,1
5,430,1,1
6,430,3,3
7,430,2,2
8,430,3,3
9,430,1,1
10,430,1,1
11,430,3,3
12,430,2,2
13,430,1,1
14,430,1,1
0,431,1,1
1,431,1,1
2,431,1,1
3,431,1,1
4,431,1,1
5,431,1,1
6,431,1,1
7,431,1,1
8,431,1,1
9,431,1,1
10,431,1,1
11,431,1,1
12,431,1,1
13,431,1,1
14,431,1,1
0,432,3,1
1,432,1,0
2,432,1,1
3,432,0,2
4,432,1,1
5,432,2,2
6,432,1,1
7,432,1,1
8,432,1,1
9,432,1,1
10,432,1,1
11,432,2,2
12,432,2,2
13,432,1,1
14,432,1,1
0,433,1,3
1,433,1,1
2,433,2,2
3,433,3,1
4,433,1,3
5,433,3,1
6,433,1,1
7,433,2,1
8,433,1,3
9,433,1,1
10,433,1,1
11,433,2,2
12,433,2,2
13,433,1,1
14,433,1,1
0,434,2,1
1,434,1,1
2,434,1,1
3,434,2,3
4,434,1,1
5,434,1,1
6,434,1,1
7,434,1,1
8,434,1,1
9,434,1,1
10,434,1,1
11,434,1,1
12,434,2,2
13,434,1,1
14,434,1,1
0,435,2,1
1,435,1,1
2,435,1,1
3,435,3,1
4,435,1,3
5,435,3,1
6,435,1,1
7,435,2,1
8,435,1,3
9,435,1,1
10,435,1,1
11,435,2,2
12,435,2,2
13,435,1,1
14,435,1,1
0,436,3,1
1,436,1,0
2,436,1,1
3,436,0,2
4,436,1,1
5,436,2,2
6,436,1,1
7,436,1,1
8,436,1,1
9,436,1,1
10,436,1,1
11,436,2,2
12,436,2,2
13,436,1,1
14,436,1,1
0,437,2,1
1,437,1,1
2,437,1,1
3,437,2,3
4,437,1,1
5,437,1,1
6,437,1,1
7,437,1,1
8,437,1,1
9,437,1,1
10,437,1,1
11,437,1,1
12,437,2,2
13,437,1,1
14,437,1,1
0,438,3,1
1,438,1,0
2,438,1,1
3,438,0,2
4,438,1,1
5,438,2,2
6,438,1,1
7,438,1,1
8,438,1,1
9,438,1,1
10,438,1,1
